title,description
Organic still wine production,"The MOVING reference member state of this VC (Value Chain) is FRANCE CCVD. The reference MOVING Card ID of this VC is VC 10 FR1. Organic still wine production is an innovative VC in the Drôme. It was developped in response to Clairette de Die (famous local sparkling wine) crisis. In fact, Drome viticultors were strongly specialized in the Clairette de Die production while this product's sale are decreasing. To face the crisis, some producers adapted and offer new proposition of still wines. These wines are produced on old converted Clairette de Die vinyards within local grape variety. This VC is mainly represented by organic or biodynamic production practices and vinification process. Drome quiet wines respond national quality label such as: Vigneron Independant, Biodynamic, Agriculture Biologique.. This VC is an example of better valorization of previously cultivated surfaces in the Drome in order to better respond to local demand and create local value."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Drome Valley. The reference mountain landscape of this VC is Drome departement. Drôme is a very diversified departement in terms of geological, natural and agricultural resources. The North-East of the territory is characterised by middle and high mountains (Pre Alps and Vercors Natural Park): agriculture is this area is mainly livestock and small diversified gardening. The South is characterized by the beginning of the Provence and the mediterranean climate, we can find there aromatic and yard large cultures. The West of the territory is characterized by plains were the Rhône and the Drôme rivers meet. Agriculture ther is mainly large cropland. Within the Drôme departement, Biovallée territority gathers 3 associations of municipalities (EPCI) - 95 muncipalities in total. It is a very preserved and diversified territory, following the Drôme River, from Pre Alps to large plains of the downvalley."
Geography and population,The size of the area (km2) is 2200. The minimum altimetry of the LAU (Local Administrative Unit) is 50. The maximum altimetry of the LAU is 2453. The total population (in thousand) is 58.56. The population density (Inhabitants/km2) in the LAU is 42.3. The population change rate of the LAU in the last 10 years (%) has been 1%. The overall regional population density (Inhabitants/km2) is unspecified. The regional population change rate in the last 10 years (%) has been 0.6%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 21100. The total Gross Value Added (GVA) (EUR million/year) [Province] is 14532.49. The primary sector share of total GVA/year [Province] is 1.70%. The secondary sector share of total GVA/year [Province] is 20.30%. The tertiary sector share of total GVA/year [Province] is 77.80%. The per capita income (EUR/year) [Region] is 32799. The total Gross Value Added (GVA) (EUR million/year) [Region] is 242040. The primary sector share of total GVA/year [Region] is 1.00%. The secondary sector share of total GVA/year [Region] is 24.70%. The tertiary sector share of total GVA/year [Region] is 74.30%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 56167. The regional (Region) share of total BPs/year is 37%. The number of agricultural holdings in the LAU is 6400. The nearest settlement with population over 100000 (km) is 115. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 2.20%. The secondary sector share of total employment/year [Province] is 24.60%. The tertiary sector share of total employment/year [Province] is 71.50%. The primary sector share of total employment/year [Region] is 2.10%. The secondary sector share of total employment/year [Region] is 21.80%. The tertiary sector share of total employment/year [Region] is 76.10%.
Interest on this VC,"In order to face Clairette de Die crisis, some vinyards developped a new offer of organic still wine convertir old Clairette de Die vinyard with different vinification processes and local valorisation of the products. New products: new still wines using local grape variety New processes: new type of vinification accroding to organic and agroecological models. New marketing strategies: local valorisation in local market or direct sales New governance systems: organisation out of Clairette de Die unions and cooperative. New viticultor group: Cairn."
Key local assets,Natural asset: promotion of organic and agroecological models of production and vinification. Social asset: solution to a strucutral crisis by the creation of new opportunities at local level. Promotion of a different type of local wine. Local valorization through direct sale and local markets. 
Challenges,"This VC is innovative as it was developped as a solution to adapt to the Clairette de Die crisis (decrease of sales). Organic grapes production was used by viticultors to develop new products (organic still wine) and new processes (organic, biodynamic, agroecology), new organisation (out of Clairette de Die unions and cooperatives). Overall the type of challenge faced by this VC is unspecified. This VC is classified as Innovative."
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous. Conversion of vinyards previously dedicated to Clairette de Die into organic still wine production. The innovation is related to New products, New processes, New marketing strategies and New governance systems. The land use systems involved are Cropland. The local assets include Natural and socialscenary)."
