title,description
Sami Turism Destinations,"The MOVING reference member state of this VC (Value Chain) is SKANDINAVIAN UCO. The reference MOVING Card ID of this VC is VC 17 SCA. Different types of attractions exist: an authentic experience of joining the Sami people in their everyday life and participating in activities such as the reindeer calf earmarking; experiencing the Sami culture within the indigenous territory, where natural assets such as flora, fauna and landscape gain high importance; purchasing Sami handicraft and souvenir; participating in Sami markets and festivals, etc."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Scandinavean Mountains - Scandes. The reference mountain landscape of this VC is Guovdageaidnu - Kautokeino. Guovdageaidnu - Kautokeino is one of the two main cultural settlements for the Norwegian Sapmi area. It is the largest municipality in Norway and it shares a border with Finland in the South. It is located in the Finnmarksvidda mountain plateau, covered by birch and sparse pine forests, extensive bogs and lakes. The key characteristic activity is the reindeer herding. It hosts one of the main Sami festivals, the Easter Festival of Kautokeino, where visitors can learn about Sami culture, experience some traditional activities, and purchase handicrafts."
Geography and population,The size of the area (km2) is 9707.35. The minimum altimetry of the LAU (Local Administrative Unit) is 192. The maximum altimetry of the LAU is 970. The total population (in thousand) is 2.91. The population density (Inhabitants/km2) in the LAU is 0.29. The population change rate of the LAU in the last 10 years (%) has been -1.32%. The overall regional population density (Inhabitants/km2) is 4.29. The regional population change rate in the last 10 years (%) has been 4.06%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 53239.46. The total Gross Value Added (GVA) (EUR million/year) [Province] is 3607.4. The primary sector share of total GVA/year [Province] is 13.63%. The secondary sector share of total GVA/year [Province] is 23.92%. The tertiary sector share of total GVA/year [Province] is 62.46%. The per capita income (EUR/year) [Region] is 53580.75. The total Gross Value Added (GVA) (EUR million/year) [Region] is 23165.41. The primary sector share of total GVA/year [Region] is 9.82%. The secondary sector share of total GVA/year [Region] is 22.44%. The tertiary sector share of total GVA/year [Region] is 67.75%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 12579. The regional (Region) share of total BPs/year is 20.14%. The number of agricultural holdings in the LAU is 285. The nearest settlement with population over 100000 (km) is 414. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 0.85%. The secondary sector share of total employment/year [Province] is 13.87%. The tertiary sector share of total employment/year [Province] is 85.28%. The primary sector share of total employment/year [Region] is 3.76%. The secondary sector share of total employment/year [Region] is 18.53%. The tertiary sector share of total employment/year [Region] is 74.68%.
Interest on this VC,"A VC is based on the cultural heritage of the only indigenous community of Europe. Albeit it has not yet been developed as much as expected, this VC could have a significant role in the livelihoods of Sami people. For the Sami people, the new product is the touristic offer itself. Besides, e-commerce strategies are being developed to reach more public."
Key local assets,"Sami culture cannot be separated from the natural environment where they live. Arctic landscapes, fauna and flora are vital aspects of their worldview. Living in contact with nature has leaded to a deep rooted traditional ecological knowledge in the area. The main touristic attraction is thus the Sami cultural heritage and its relation to the land they inhabit. For the development of the VC it is also important to consider the values of the Sami community and the influence of traditional practices such as reindeer herding on this VC. Finally, scholars highlight the importance of cooperation among different Sami companies and non-Sami touristic industries for the VC's development. "
Challenges,"1) To develop the industry and increase the revenues without compromising the indigenous theme of the product; 2) To enhance the cooperataion, collaboration, and synergies among Sami promoters and other companies and industries; 3) To preserve the Sapmi territory and their practices in front of growing industries of Northern regions such as mining, energy, and logging. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative."
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. The VC is innovative as it represents a novel bussiness model for the Sami people. However, the assets and means remain traditional. In addition they are embracing online platforms to promote the VC. An example is the Jokkmokk Market that normally takes place in the locality of Jokkmokk but this year due to COVID-19 Pandemic, it may be carried out online. The innovation is related to New products and New marketing strategies. The land use systems involved are Natural land. The local assets include Natural, social and cultural."
Concluding remarks,"The VC is present all along Sapmi territory in Norway, Sweden (Jokkmokk SE2510) and Finland."
