title,description
The production is about particular cow cheeses and butter,"The MOVING reference member state of this VC (Value Chain) is ITALY UNIMOL and UNIPI. The reference MOVING Card ID of this VC is VC 50 IT. The farm has 35 cows in production, of the Grigio Alpina breed and the Original Brouw breed; the main products are 'Formai de Ceresegn 'cheese, aged from one to three years, Formagella, with variable seasoning from 20-90 days, and butter."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Southern Alps - Brescia Prealps. The reference mountain landscape of this VC is Vobarno. Vobrano is a municipality in the Italian province of Brescia, Lombardy. Located about 38 km Northeast of chief city Brescia and 10 Km West of Garda lake. Vobarno belongs to the mountain community 'Valle Sabbia'."
Geography and population,The size of the area (km2) is 53.22. The minimum altimetry of the LAU (Local Administrative Unit) is 201. The maximum altimetry of the LAU is 1506. The total population (in thousand) is 8.19. The population density (Inhabitants/km2) in the LAU is 153.88. The population change rate of the LAU in the last 10 years (%) has been 1.72%. The overall regional population density (Inhabitants/km2) is 419.79. The regional population change rate in the last 10 years (%) has been 4.06%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 34200. The total Gross Value Added (GVA) (EUR million/year) [Province] is 38865.6. The primary sector share of total GVA/year [Province] is 2.29%. The secondary sector share of total GVA/year [Province] is 32.63%. The tertiary sector share of total GVA/year [Province] is 65.08%. The per capita income (EUR/year) [Region] is 39100. The total Gross Value Added (GVA) (EUR million/year) [Region] is 352980.4. The primary sector share of total GVA/year [Region] is 1.09%. The secondary sector share of total GVA/year [Region] is 26.73%. The tertiary sector share of total GVA/year [Region] is 72.18%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 58. The regional (Region) share of total BPs/year is 0.01%. The number of agricultural holdings in the LAU is 67. The nearest settlement with population over 100000 (km) is 38. In this region protected areas are not present.
Employment,The primary sector share of total employment/year [Province] is 2.54%. The secondary sector share of total employment/year [Province] is 34.79%. The tertiary sector share of total employment/year [Province] is 62.67%. The primary sector share of total employment/year [Region] is 1.27%. The secondary sector share of total employment/year [Region] is 26.24%. The tertiary sector share of total employment/year [Region] is 72.49%.
Interest on this VC,"Cheese is an excellent product, from a gustatory and nutritional point of view: it is a concentrate of high quality proteins and some minerals (phosphorus and calcium). It also has a good dose of certain vitamins (such as A and B2). The innovation start to spread also in this very traditional value chain."
Key local assets,Key assets for this VC are grasslands and meadows naturally growing in the Alps and the traditional knowledge in dairy products production. 
Challenges,"Cheese and butter produced in mountains are products with a superior nutritional profile because of the feeding of the animals with spontaneous erbs rich in varius bioactive compostes, eaten in the pasture. Overall the type of challenge faced by this VC is Current. This VC is classified as Traditional."
Innovation,The type of innovation of this VC (Value Chain) is unspecified. The innovation start to spread also in this very traditional value chain. The innovation is related to the whole VC. The land use systems involved are Grassland and Natural land. The local assets include Natural.
