title,description
a chocolate praline with a dark shell filled with potato cream ('Cioccoderra'),"The MOVING reference member state of this VC (Value Chain) is ITALY UNIMOL and UNIPI. The reference MOVING Card ID of this VC is VC 07 IT. MP Sardinia core bussines is still the potato production, while the 'cioccoderra' cookies are produce only during Christmas and Easter. It is used to increase the visibility of this farm located in the center of Sardinia. The communication used in the web site is very friendly and different potatoes types are called with Sardinian names, considering the colour and not the variety to simplifiy the comunication. Great effort is given to the territories' charateristics, where these potatoes are produced."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Altopiano di Buddusò. The reference mountain landscape of this VC is Buddusò. Buddusò, a municipality in the province of Sassari in the center of Sardinia, located about 77 kilometres (50 miles) to Sassari and about 62 km (16 mi) to Nuoro. Buddusò is composed of 17 hamlets."
Geography and population,The size of the area (km2) is 176.84. The minimum altimetry of the LAU (Local Administrative Unit) is 525. The maximum altimetry of the LAU is 1003. The total population (in thousand) is 3.744. The population density (Inhabitants/km2) in the LAU is 21.17. The population change rate of the LAU in the last 10 years (%) has been -5.52%. The overall regional population density (Inhabitants/km2) is 67.31. The regional population change rate in the last 10 years (%) has been -1.90%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 19300. The total Gross Value Added (GVA) (EUR million/year) [Province] is 5732.4. The primary sector share of total GVA/year [Province] is 3.24%. The secondary sector share of total GVA/year [Province] is 12.77%. The tertiary sector share of total GVA/year [Province] is 83.98%. The per capita income (EUR/year) [Region] is 21100. The total Gross Value Added (GVA) (EUR million/year) [Region] is 31117. The primary sector share of total GVA/year [Region] is 4.31%. The secondary sector share of total GVA/year [Region] is 13.96%. The tertiary sector share of total GVA/year [Region] is 81.71%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 116. The regional (Region) share of total BPs/year is 0.05%. The number of agricultural holdings in the LAU is 172. The nearest settlement with population over 100000 (km) is 77.
Employment,The primary sector share of total employment/year [Province] is 5.31%. The secondary sector share of total employment/year [Province] is 12.54%. The tertiary sector share of total employment/year [Province] is 82.14%. The primary sector share of total employment/year [Region] is 6.36%. The secondary sector share of total employment/year [Region] is 14.33%. The tertiary sector share of total employment/year [Region] is 79.29%.
Interest on this VC,"This farm produces potatos in the Sardinian mountains.In the recent years, the owners have start to process potatos using an innovative recipe to produce cookies called ' cioccoterra'. The farm took the opportunity offered by Reg.(UE) n.1151/2012 and Reg.(UE) n.665/2014 to use the label ' Mountain Product'. Innovation starts to spread also in this very traditional mountain value chain. A new product ( the cookie) is used to increase value of the traditional potatos. It is a smart way to use the Sardinian tradition ( granit stone, language, history) to promote for potato production. The recipes ( https://www.mpsardinia.it/ricette/) found on the web site are very innovative presenting potatoes as a fresh ingredient, easy and practical to prepare and healthy."
Key local assets,"'Coltiviamo nel granito' we grow in granite, is how MP Sardinia describe their production. This short sentence describes the key local asset of the farm. "
Challenges,"In Sardinia the used agricultural area for potato production is about 3000 ha ( source' Piano di settore pataticolo MIPAAF'), which represents only 4% of national surface. however, potato from Sardinia has a relevant quality and it is specialised in early potatos that are sold on market before other potatos varieties. Overall the type of challenge faced by this VC is unspecified. This VC is classified as N/A."
Innovation,"The type of innovation of this VC (Value Chain) is unspecified. The idea to use potatos for cookies production came from Mp Sardinia (https://www.mpsardinia.it/), a Sardinian agricultural company located in Buddusò, and managed by the Pischedda brothers. The cookie is called 'Cioccoderra', a chocolate praline with a dark shell filled with potato cream. Two varieties of potatoes are used to make this delicacy: the purple potato, and the traditional yellow one. The floury dough of the first variety, and the slightly compact dough of the second one make these potatoes particularly suitable for pastry making. In order to be able to eliminate the water content and keep their density, it is combined with the delight of cocoa, butter and sugar, without using any preservatives. The innovation is related to the whole VC. The land use systems involved are N/A. The local assets include N/A."
