title,description
Spanish fighting bull (Toro de Lidia),"The MOVING reference member state of this VC (Value Chain) is SPAIN UCO. The reference MOVING Card ID of this VC is VC 17 ES. The extension of these farms is of thousands of hectares around the region. The quality is guaranteed by the National Association of Lidia Livestock Farms (Asociación Nacional de Ganaderías de Lidia), with more than 400 associated famrs, from which 27 are in the province of Jaén. The activity is highly related to the dehesa ecosystem, the natural habitat of the bull in Spain. Therefore, many claims the role of this livestock in the conservation of the dehesa."
Mountain landscape and reference chains,The reference mountain chain of this VC is Sierra Morena. The reference mountain landscape of this VC is La Carolina. The surface is covered by extensive olive groves along with abundant pastures and mid-mountain areas with pines and holm oaks. The MRL is the natural entrance to Andalusia region through the Despeñaperros Natural Park.
Geography and population,The size of the area (km2) is 201.22. The minimum altimetry of the LAU (Local Administrative Unit) is 423. The maximum altimetry of the LAU is 1293. The total population (in thousand) is unspecified. The population density (Inhabitants/km2) in the LAU is 75.34. The population change rate of the LAU in the last 10 years (%) has been -4.70%. The overall regional population density (Inhabitants/km2) is unspecified. The regional population change rate in the last 10 years (%) is unspecified.
Income and gross value added,The average per capita income (EUR/year) [Province] is 14648. The total Gross Value Added (GVA) (EUR million/year) [Province] is 10686.3. The primary sector share of total GVA/year [Province] is 14.91%. The secondary sector share of total GVA/year [Province] is 17.61%. The tertiary sector share of total GVA/year [Province] is 67.48%. The per capita income (EUR/year) [Region] is unspecified. The total Gross Value Added (GVA) (EUR million/year) [Region] is unspecified. The primary sector share of total GVA/year [Region] is unspecified. The secondary sector share of total GVA/year [Region] is unspecified. The tertiary sector share of total GVA/year [Region] is unspecified.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 280. The regional (Region) share of total BPs/year is unspecified. The number of agricultural holdings in the LAU is unspecified. The nearest settlement with population over 100000 (km) is 65.1. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 17.10%. The secondary sector share of total employment/year [Province] is 18.20%. The tertiary sector share of total employment/year [Province] is 55.70%. The primary sector share of total employment/year [Region] is unspecified. The secondary sector share of total employment/year [Region] is unspecified. The tertiary sector share of total employment/year [Region] is unspecified.
Interest on this VC,"Toro de Lidia is a VC with high reputation and is connected with the cultural heritage and traditions of the region. It is unique in Europe for the product itself and the cultural load that it carries. The bull fighting breeding occupies thousands of hectares of dehesa in the province of Jaen. Nowadays, bull-related tourism is perceived by some farmers and also administration as a promising asset for the region. Appart from the bulls, now many producers offer visits and accomodation in the farms. With this, they are also fostering a change in the idea towards this practice by letting visitors know how the livestock is cattled and maintained."
Challenges,"The decrease in popularity and recognition of bull fighting can threat the breeding because the value of the bulls in the slaughter houses is not profitable enough. Therefore, nowadays the prosperity of this VC relies upon bull fighting. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative."
Innovation,The type of innovation of this VC (Value Chain) is unspecified. The innovation is the added value of tourism thorough bull livestock in the region. The innovation is related to New products and New marketing strategies. The land use systems involved are Grassland and Natural land. The local assets include Natural and cultural.
Concluding remarks,"This VC is present in many areas of Sierra Morena, but we will put the focus on Jaén as it is the province with the highest number of bull fighting breeding farms in Anadalusia region. Within the province, this VC can be found in the following municipalities within Sierra Morena: Aldeaquemada (23004), Bailén (23010), Baños de la Encina (23011), Carboneros (23021), Guarromán (23039), Jabalquinto (23049), La Carolina (23024), Linares (23055) and Santa Elena (23076)."
