title,description
'ISKAR GORGE' DAY TRIPS,"The MOVING reference member state of this VC (Value Chain) is BULGARIA. The reference MOVING Card ID of this VC is VC 13 BG. The gorge is about 50 km north of the city of Sofia and day trips for short hikes, photography etc. are very popular - especially with international visitors to the city who take advantage of numerous tourist agencies and guides providing multi-lingual tours, transfers, hotel pick-up and drop-off and a range of other services (e.g. https://www.freetour.com/sofia/iskar-gorge-day-trip)."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Western Stara Planina (Balkan Mountains). The reference mountain landscape of this VC is Svoge Municipality in Sofia Province (BG412). Sofia Province (BG412) is the second-largest province in Bulgaria with 22 municipalities. The overall relief of the province is highly diverse and it has an altitude range from 350 - 2,925 metres. Within its territory, the province encompasses parts of three mountain ranges: the Western Stara Planina in the north, Sredna Gora in the east and Rila mountains in the south-west. It also fully encompasses the individual Plana and Vitosha mountains. All mountains are separated by fertile valleys. The local economy is heavily industrialised with a long history of mining and manufacturing. Tourism is also very important, whilst agriculture is a relatively minor sector of the economy. Svoge Municipality (SFO43) is in the north of Sofia Province towards the Western Stara Planina. The municipality has a mountianous and hilly relief and is one of the largest municipalities by area in Bulgaria."
Geography and population,The size of the area (km2) is 868.6. The minimum altimetry of the LAU (Local Administrative Unit) is unspecified. The maximum altimetry of the LAU is unspecified. The total population (in thousand) is 19.37. The population density (Inhabitants/km2) in the LAU is 22.30. The population change rate of the LAU in the last 10 years (%) is unspecified. The overall regional population density (Inhabitants/km2) is 103.70. The regional population change rate in the last 10 years (%) has been -0.01%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 8000. The total Gross Value Added (GVA) (EUR million/year) [Province] is 1598. The primary sector share of total GVA/year [Province] is 4.60%. The secondary sector share of total GVA/year [Province] is 55.40%. The tertiary sector share of total GVA/year [Province] is 40.00%. The per capita income (EUR/year) [Region] is 12900. The total Gross Value Added (GVA) (EUR million/year) [Region] is 23579. The primary sector share of total GVA/year [Region] is 1.20%. The secondary sector share of total GVA/year [Region] is 16.10%. The tertiary sector share of total GVA/year [Region] is 82.60%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 5959. The regional (Region) share of total BPs/year is 16.10%. The number of agricultural holdings in the LAU is 22710. The nearest settlement with population over 100000 (km) is unspecified. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 20.20%. The secondary sector share of total employment/year [Province] is 35.70%. The tertiary sector share of total employment/year [Province] is 44.10%. The primary sector share of total employment/year [Region] is 6.40%. The secondary sector share of total employment/year [Region] is 21.10%. The tertiary sector share of total employment/year [Region] is 72.50%.
Interest on this VC,The Iskar Gorge in Svoge Municipality (SFO43) in Sofia Province (BG412) is the main pass through the Western Stara Planina mountains and connects Sofia with other major cities in the north-west of Bulgaria. It is renowned for its spectacular landscape and is a popular tourist / day visitor destination.
Key local assets,A deep limestone and sandstone gorge created over thousands of years by the Iskar River. It is 70 km long and renowned for its spectacular scenery consisting of rugged crags and towers / pillars of rock along its entire length. In places the walls of the gorge are up to 300 metres high. 
Challenges,"The challenges associated with this value chain are the typical issues with visitor management experienced by popular touristic hotspots in mountain areas. Because of the landscape there are relatively few good viewing points along the gorge and these quickly become congested by parked vehicles. Consequently on a busy summer day (for example), the actual visitor experience can be disappointing. Overall the type of challenge faced by this VC is Current. This VC is classified as Traditional."
Innovation,"The type of innovation of this VC (Value Chain) is unspecified. The innovation is related to the whole VC. The land use systems involved are Grassland, Forestry and Natural land. The local assets include Natural."
