title,description
"Absinthe is a set of spirits made from absinth plants, to be mixed with water for consumption","The MOVING reference member state of this VC (Value Chain) is SWITZERLAND 2. The reference MOVING Card ID of this VC is VC 49 CH2. The VC is managed by the 'Association interprofessionnelle de l'absinthe' - which groups together all the legal distillers and growers of absinthe in the district, created in 2005 with the legalisation of the production and consumption of the product. To be able to sell the product, it is necessary to carry out a self-control and to obtain a patent delivered by the canton."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Jura. The reference mountain landscape of this VC is Val-de-Travers. The MLR is a region composed of limestone rocks, which are permeable and have difficulty retaining water, forming a succession of shallow valleys and high plateaus. It is covered by forest and wooded pasture. Milk and cheese production are the first agricultural resource of the massif. Temperature vary strongly between summer and winter and the annual rainfall are abundant ( 1000 mm). Clock-making by farmers in the form of peasant clockmakers has been practiced since the Middle Ages and offers a cultural heritage to the region."
Geography and population,The size of the area (km2) is 12.47. The minimum altimetry of the LAU (Local Administrative Unit) is 692. The maximum altimetry of the LAU is 1469. The total population (in thousand) is 10.67. The population density (Inhabitants/km2) in the LAU is 85.51. The population change rate of the LAU in the last 10 years (%) has been -1.34%. The overall regional population density (Inhabitants/km2) is 193.02. The regional population change rate in the last 10 years (%) is unspecified.
Income and gross value added,The average per capita income (EUR/year) [Province] is 23186.46. The total Gross Value Added (GVA) (EUR million/year) [Province] is 79468.40. The primary sector share of total GVA/year [Province] is 0.63%. The secondary sector share of total GVA/year [Province] is 57.04%. The tertiary sector share of total GVA/year [Province] is 42.33%. The per capita income (EUR/year) [Region] is 23186.46. The total Gross Value Added (GVA) (EUR million/year) [Region] is 127943.40. The primary sector share of total GVA/year [Region] is 0.86%. The secondary sector share of total GVA/year [Region] is 38.65%. The tertiary sector share of total GVA/year [Region] is 60.49%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 74. The regional (Region) share of total BPs/year is 0.08%. The number of agricultural holdings in the LAU is 107. The nearest settlement with population over 100000 (km) is 69. In this region protected areas are not present.
Employment,The primary sector share of total employment/year [Province] is 5.62%. The secondary sector share of total employment/year [Province] is 44.38%. The tertiary sector share of total employment/year [Province] is 50.00%. The primary sector share of total employment/year [Region] is 4.63%. The secondary sector share of total employment/year [Region] is 23.61%. The tertiary sector share of total employment/year [Region] is 71.57%.
Interest on this VC,"Successful registration of a quality scheme with a PDO, strong territorial identity and high reputation product (alcohol was banned for years because it drove people mad, a whole regional myth exists around this drink), preparation and consumption ritual, unique product. Being products with rare values."
Key local assets,"The production of absinthe is based on a local know-how that has been passed down from generation to generation, and which was hidden for a long time because it was illegal. "
Challenges,difficulty in certifying absinthe with a controlled designation of origin (AOC) due to opposition slowing down the processes. Overall the type of challenge faced by this VC is Current. This VC is classified as Traditional.
Innovation,The type of innovation of this VC (Value Chain) is unspecified. The innovation is related to the whole VC. The land use systems involved are Cropland. The local assets include Cultural.
