title,description
Lamb production - COVAP (Cooperativa Ganadera del Valle de los Pedroches),"The MOVING reference member state of this VC (Value Chain) is SPAIN UCO. The reference MOVING Card ID of this VC is VC 30 ES. COVAP is one of the biggest Spanish cooperatives with 4500 livestock partners, located in Los Pedroches region, in Sierra Morena. It counts with 789 meat sheep farms of the breed merina. The cooperative is the key actor, which includes the producers, workers related to the feeding porducts, workers of the slaughter houses, lab technicians, inspectors, administrators and commercials. Simultaneosly, while the activity is totally dependent on the dehesa ecosystem, it could harm it if overgrazing occurs."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Sierra Morena. The reference mountain landscape of this VC is Pozoblanco. It is the biggest and the most populated municipality of the northern area of Córdoba (NUTS3), and the capital of Los Pedroches region. The landscape is similar along the region, dominated by extense dehesas of holm oak and cork oak used for extensive livestock."
Geography and population,The size of the area (km2) is 329.86. The minimum altimetry of the LAU (Local Administrative Unit) is 280. The maximum altimetry of the LAU is 726. The total population (in thousand) is unspecified. The population density (Inhabitants/km2) in the LAU is 52.16. The population change rate of the LAU in the last 10 years (%) has been -3.30%. The overall regional population density (Inhabitants/km2) is unspecified. The regional population change rate in the last 10 years (%) is unspecified.
Income and gross value added,The average per capita income (EUR/year) [Province] is 15648. The total Gross Value Added (GVA) (EUR million/year) [Province] is 13153.1. The primary sector share of total GVA/year [Province] is 10.50%. The secondary sector share of total GVA/year [Province] is 17.61%. The tertiary sector share of total GVA/year [Province] is 71.89%. The per capita income (EUR/year) [Region] is unspecified. The total Gross Value Added (GVA) (EUR million/year) [Region] is unspecified. The primary sector share of total GVA/year [Region] is unspecified. The secondary sector share of total GVA/year [Region] is unspecified. The tertiary sector share of total GVA/year [Region] is unspecified.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 181. The regional (Region) share of total BPs/year is unspecified. The number of agricultural holdings in the LAU is unspecified. The nearest settlement with population over 100000 (km) is 70.6. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 13.80%. The secondary sector share of total employment/year [Province] is 17.10%. The tertiary sector share of total employment/year [Province] is 57.00%. The primary sector share of total employment/year [Region] is unspecified. The secondary sector share of total employment/year [Region] is unspecified. The tertiary sector share of total employment/year [Region] is unspecified.
Interest on this VC,"High quality products with high reputation in national and international markets. COVAP is a cooperative of producers of animal products. It is connected to the social-ecological-system as the sheeps graze in the dehesas of the region. 1) New processes in terms of covering all the meat industry processes within their cooperative, including the laboratory anlysis; 2) New marketing strategies because of the export oriented approach and the possible certifications."
Challenges,1) Keep growing in the international markets; 2) Keep energising the livestock industry in the region to maintain the production while avoiding overgrazing. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative.
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous. The innovation is that the cooperative coins every part of the value chain, from the animal production, feeding products, slaughter and transformation, and commercialisation. It works together with researchers to control and improve the quality. It is the one of the few slaughter houses and transformation centres in Spain certified to export meat to the United States. In addition, the installations of the slaughter house are certified to produce organic and halal meat. There is also an e-commerce platform in their website. The innovation is related to New processes and New marketing strategies. The land use systems involved are Grassland and Natural land. The local assets include Natural and social."
Concluding remarks,"The VC is present in other provinces of Sierra Morena such as Seville and Huelva. In addition, it is present in all the municipalities of Los Pedroches region in Cordoba: Alcaracejos (14003), Añora (14006), Belalcazar (14008), Belmez (14009), Cardeña (14016), Conquista (14020), Dos Torres (14023), El Guijo (14034), El Viso (14074), Espiel (14026), Fuente Obejuna (14029), Hinojosa del Duque (14035), La Granjuela (14032), Los Blazquez (14011), Pedroche (14051), Peñarroya- Pueblonuevo (14052), Pozoblanco (14054), Santa Eufemia (14061), Torrecampo (14062), Valsequillo (14064), Villanueva de Córdoba (14069), Villanueva del Rey (14071), Villanueva del Duque (14070)."
