title,description
Astronomy toutism (Starlight tourism),"The MOVING reference member state of this VC (Value Chain) is SPAIN UCO. The reference MOVING Card ID of this VC is VC 02 ES. The Starlight sites are scenarios that incorporate the preservation and observation of the sky as part of the natural, scenic, cultural and scientific heritage and encourage Star Tourism , promoting infrastructure, products, activities and training of specialized guides in sustainable tourism. The VC is endorsed by the Starlight Foundation, born in 2007 with the 'Declaration in Defense of the Night Sky and the Right to Starlight and is an action of UNESCO supported by the International Astronomical Union. The key actors are: Starlight Foundation, Asociación para el Dessarrollo Integral (ADIT) de Sierra Morena Cordobesa; Grupo Desarrollo Rural (GDR) Sierra Morena Cordobesa, local municipalities, and accomodation services. It highly depends on the willingness of the municipalities to preserve the night sky and their engagement with the project."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Sierra Morena. The reference mountain landscape of this VC is Montoro. Montoro is an agricultural municipality and olive grove constitutes the main source of income for its households. The surroundings of the urban settlements are dominated by olive plantations that cover around the 80% of the cultivated area. In addition, this territory hosts the Iberian Lynx, the most endangered feline of the world. More than 60% of the area has a slope above 15%."
Geography and population,"The size of the area (km2) is 585,84. The minimum altimetry of the LAU (Local Administrative Unit) is 144. The maximum altimetry of the LAU is 789. The total population (in thousand) is unspecified. The population density (Inhabitants/km2) in the LAU is 15.86. The population change rate of the LAU in the last 10 years (%) has been -6.30%. The overall regional population density (Inhabitants/km2) is unspecified. The regional population change rate in the last 10 years (%) is unspecified."
Income and gross value added,The average per capita income (EUR/year) [Province] is 11444. The total Gross Value Added (GVA) (EUR million/year) [Province] is 13153.1. The primary sector share of total GVA/year [Province] is 10.50%. The secondary sector share of total GVA/year [Province] is 17.61%. The tertiary sector share of total GVA/year [Province] is 71.89%. The per capita income (EUR/year) [Region] is unspecified. The total Gross Value Added (GVA) (EUR million/year) [Region] is unspecified. The primary sector share of total GVA/year [Region] is unspecified. The secondary sector share of total GVA/year [Region] is unspecified. The tertiary sector share of total GVA/year [Region] is unspecified.
Tourism,"The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 141. The regional (Region) share of total BPs/year is unspecified. The number of agricultural holdings in the LAU is unspecified. The nearest settlement with population over 100000 (km) is  42,6. In this region protected areas are present."
Employment,The primary sector share of total employment/year [Province] is 13.80%. The secondary sector share of total employment/year [Province] is 17.10%. The tertiary sector share of total employment/year [Province] is 57.00%. The primary sector share of total employment/year [Region] is unspecified. The secondary sector share of total employment/year [Region] is unspecified. The tertiary sector share of total employment/year [Region] is unspecified.
Interest on this VC,"This VC aims to promote the night sky as a local asset, developing this way a local and regional sustainable tourism. This asset is highly threatened by the increase in light pollution that comes along with urban sprawl. The innovation comes with considering sky as an asset with recreational and cultural potential that needs to be first protected and then enjoyed and ackowledged as something of great value for human well-being."
Challenges,"To protect the already threatened night sky; to promote sustainable tourism based on night sky observation and engagement with local assets, and to therefore challenge the mainstream tourism model. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Innovative."
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. This VC is innovative as it considers night sky as a touristic asset, and develops an alternative and sustainable regional tourism model. It is initiated by the declaration of Starlight Reserves for the conservation of night skies and by broadcasting astronomy through courses, seminars and other activities. The innovation is both endogenous and exogenous because the Starlight Foundation is a worldwide organisation. However, the VC of our interest is developed by the localities who decide to join the initiative, fostering the same goals for their regions. The innovation is related to the whole VC. The land use systems involved are Night sky. The local assets include Natural and cultural."
Concluding remarks,"The VC is present in 2 Starlight Reserves within Sierra Morena. The Sierra Morena reserve includes 8 municipalities: Montoro (14043), Obejo (14047), Adamuz (14001), Villaharta (14068), Espiel (14026), Villanueva del Rey (14071), Villaviciosa de Córdoba (14073) y Hornachuelos (14036). The Pedroches Reserve includes another 17 municipalities: Cardeña (14016), Conquista (14020), Villanueva de Córdoba (14069), El Guijo (14034), Santa Eufemia (14061), El Viso(14074), Villaralto (14072), Alcaracejos (14003), Torrecampo, Añora (14006), Pozoblanco (14054), Pedroche (14051), Dos Torres (14023), Hinojosa del Duque (14035), Fuente la Lancha (14028), Villanueva del Duque (14070) y Belalcázar (14008)."
