title,description
'TELEMEA',"The MOVING reference member state of this VC (Value Chain) is ROMANIA. The reference MOVING Card ID of this VC is VC 10 RO. 'Telemea' cheese is made by adding rennet to milk to curdle it. The resulting curd is removed into cheesecloth, drained and pressed overnight, then cut into square pieces. This first very fresh cheese is called 'Caș' and has its own market / value chain (usually very local because it does not store for very long). Telemea is produced by leaving the fresh cheese to mature in brine. Once mature it is sold via different value chains. Depending upon the specific market targeted these maybe very short and local (e.g. roadside or farmgate sales), or more sophisticated (e.g. vacuum packed and distributed more widely). Most of the large dairy companies produce their own 'Telemea' and this is professionally packaged and distributed to supermarkets via their 'cool chain' operations. There are numerous types of 'Telemea' depending upon their region of production - two of these types are already registered with geographical indications (PGI - Telemea de Sibiu and PDO - Telemea de Ibanesti). Telemea de Vâlcea does not yet have a geographical indication, but it has been applied for."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Southern Romanian Carpathian Mountains. The reference mountain landscape of this VC is Vaideeni commune in Vâlcea County (RO415). The relief of Vâlcea County (RO415) is around one-third mountain area in the north of the county with a mixed land cover of forest and semi-natural grasslands. Two mountain groups dominate the region - the Făgăraș Mountains in the east with heights over 2,200 m and the Lotru Mountains in the west with heights over 2,000 m. These are separated by the Olt River valley (one of the most accessible routes through the Southern Carpathians), along which there are smaller groups of mountains - the most spectacular being the Cozia Mountains. The central region of the county is sub-mountainous hilly area with a diverse mosaic landscape of fruit orchards, vineyards and semi-natural grasslands - and in the south there is high plain area cultivated with cereals and vegetables."
Geography and population,The size of the area (km2) is 159.2. The minimum altimetry of the LAU (Local Administrative Unit) is unspecified. The maximum altimetry of the LAU is unspecified. The total population (in thousand) is 3.93. The population density (Inhabitants/km2) in the LAU is 24.69. The population change rate of the LAU in the last 10 years (%) is unspecified. The overall regional population density (Inhabitants/km2) is 66.9. The regional population change rate in the last 10 years (%) has been -0.17%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 8300. The total Gross Value Added (GVA) (EUR million/year) [Province] is 2652.3. The primary sector share of total GVA/year [Province] is 5.50%. The secondary sector share of total GVA/year [Province] is 38.40%. The tertiary sector share of total GVA/year [Province] is 56.20%. The per capita income (EUR/year) [Region] is 8100. The total Gross Value Added (GVA) (EUR million/year) [Region] is 14241.21. The primary sector share of total GVA/year [Region] is 7.40%. The secondary sector share of total GVA/year [Region] is 38.00%. The tertiary sector share of total GVA/year [Region] is 54.70%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 11526. The regional (Region) share of total BPs/year is 63.10%. The number of agricultural holdings in the LAU is 119190. The nearest settlement with population over 100000 (km) is unspecified. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 34.60%. The secondary sector share of total employment/year [Province] is 28.70%. The tertiary sector share of total employment/year [Province] is 36.70%. The primary sector share of total employment/year [Region] is 38.70%. The secondary sector share of total employment/year [Region] is 26.80%. The tertiary sector share of total employment/year [Region] is 34.50%.
Interest on this VC,"'Telemea' is a salted white cheese most commonly made from sheep or cows' milk, but sometimes also from goats' milk. Varying degrees of ageing. Widepread traditional mountain product in Romania. Similar to Greek 'feta'. This specific value chain is for a 'Telemea' made from cows' milk by a small-scale producer in Vaideeni commune (174021) in Vâlcea County (RO415). It is registered as a 'Mountain Product' (https://produse.produsmontan.ro/produs/branza-telemea-din-lapte-de-vaca/)."
Key local assets,The natural asset used for producing 'Telemea' in the mountain areas of Vâlcea County (RO415) is mainly semi-natural grasslands (private meadows for hay-making and common pastures for communal grazing). 
Challenges,"Value chains for artisanal products such as the 'Telemea' produced in the Vaideeni commune are vulnerable since they command a premium price and there are many lower quality / 'counterfeit' products on the market that undermine their sales. Registration as a 'Mountain Product' helps greatly to promote the product and ensure consumer confidence, but such products still rely heavily upon direct sales which can be interrupted / disrupted by external factors beyond the control of the producers (e.g. covid). This vulnerability could be overcome to a great extent by inclusion into better established value chains (e.g. there are now many supermarkets in Romania with sections selling local dairy products), but this also brings additional challenges for small-scale farms. Lack of labour due to rural depopulation is also a very specific challenge which puts local farmers under increasing pressure. Overall the type of challenge faced by this VC is Current. This VC is classified as Traditional."
Innovation,The type of innovation of this VC (Value Chain) is unspecified. The innovation is related to the whole VC. The land use systems involved are Grassland. The local assets include Natural.
Concluding remarks,"Romania has been one of the most active EU Member States in developing and adopting the Optional Quality Term (OQT) for products from its mountain areas. It is also currently the only country that has decided not to use any derogation for the registration of 'Mountain Products' - thereby strictly requiring that products originate from within a designated mountain area (reducing the distance to 0km). The National Mountain Area Agency (part of the Ministry of Agriculture and Rural Development) has overall responsibility for co-ordination of the OQT, including maintenance of the National Registry of Mountain Products (https://produse.produsmontan.ro/). Processing and approval of requests to use the OQT and associated 'Mountain products' logo is undertaken locally by 30 Mountain Development Offices located in mountain communes. The National Consumers Protection Authority is responsible for regulating the market in 'Mountain Products' and checks if producers have been granted the authorisation to use the OQT and if the labelling is in compliance with the national regulation."
