title,description
Gastro village Köveskál Eat the View,"The MOVING reference member state of this VC (Value Chain) is HUNGARY. The reference MOVING Card ID of this VC is VC 02 HU. The Gastro-village is successful area of rural tourism, mainly due to a few fine-dining restaurants, wineries, cafes, making the whole area very fashionable. The most interesting aspect is the Eat the View phenomena: The hype of the place , attracting most of the visitors, is created by the Gastro village , that, apart from being nested in the local landscape, has little to do with the locality. Thus, the Gastro-village is very relevant to land use, environment and local culture, and is also highly susceptible to demographic changes, overexploitation and climate change."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Transdanubian mountains. The reference mountain landscape of this VC is Köveskál. Köveskál is a small village (municipality), in Veszprém county. The village belongs to the Balaton-Uplands area and is part of a National Park. The nearest city is Tapolca (15 km) and the nearest big city (Budapest) is 154 km away. Only one inferior route passes through the settlement, it has a poor bus connection. The population is aging, although there are new young incomers, they only buy second homes. Real estate prices are very high, which is why local people are migrating even more."
Geography and population,The size of the area (km2) is 14. The minimum altimetry of the LAU (Local Administrative Unit) is 170. The maximum altimetry of the LAU is unspecified. The total population (in thousand) is 0.324. The population density (Inhabitants/km2) in the LAU is 23.14. The population change rate of the LAU in the last 10 years (%) has been -0.18%. The overall regional population density (Inhabitants/km2) is 95.45. The regional population change rate in the last 10 years (%) has been -0.04%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 3877. The total Gross Value Added (GVA) (EUR million/year) [Province] is 3286. The primary sector share of total GVA/year [Province] is 4.99%. The secondary sector share of total GVA/year [Province] is 27.78%. The tertiary sector share of total GVA/year [Province] is 67.22%. The per capita income (EUR/year) [Region] is 14578. The total Gross Value Added (GVA) (EUR million/year) [Region] is 12355. The primary sector share of total GVA/year [Region] is 4.78%. The secondary sector share of total GVA/year [Region] is 38.97%. The tertiary sector share of total GVA/year [Region] is 56.24%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 70.9. The regional (Region) share of total BPs/year is 10.03%. The number of agricultural holdings in the LAU is 36. The nearest settlement with population over 100000 (km) is 16. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 4.47%. The secondary sector share of total employment/year [Province] is 42.86%. The tertiary sector share of total employment/year [Province] is 52.67%. The primary sector share of total employment/year [Region] is 4.47%. The secondary sector share of total employment/year [Region] is 42.86%. The tertiary sector share of total employment/year [Region] is 52.67%.
Interest on this VC,"The Gastro village consists of a butique hotel with restaurant, two succesful restaurants,two wineries and an art galery/cafe. The restaurants use some local products and sell local wine. They have an organization for co-operating with each other, some common marketing, events, etc. This initiative has become one of the most successful rural tourism destinations in Hungary, however, it carries many conflicts, tentions, challenges. Using local products is a hard and innovative process, not many restaurants try to do so. Co-operation, joinded events amongst restaurants, wineries, etc. is a novelty. They also co-operate with the municipality, they invest into the infrastructure of the village (for example building a sidewalk) they aim for self governance. Social networks, ICT, etc are used for reaching customers."
Key local assets,"The most interesting aspect is the Eat the View phenomena, that is:, the hype of the place , attracting most of the visitors, is created by the Gastro village , that, apart from being nested in the local landscape, has little to do with the locality. "
Challenges,"Successful tourism creates serious local tensions. There is a fast grosing visitor pressure, local infrastructure cannot keep up, traffic pollution, etc. Indigenous local people gain little income from tourism business, most enterprises are owned by incomers. co-operation between restaurants and local food producers is difficult. There are split realities (economic, social, cultural) in the locality, bringing tension and challenges. Housprices skyrocketed, local people are being pushed out, land use systems are changing, agricultural production is diminishing. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Innovative."
Innovation,"The type of innovation of this VC (Value Chain) is Exogenous. High quality accomodation, fine dining restaurants and wineries are uniqe in the area and in small villages in general. Using local products is also considered to be innovative. The innovation is exogenous, mostly people from the big cities maintain these places (some are not even living in the village). The innovation is related to New processes, New marketing strategies and New governance systems. The land use systems involved are The wineries use cropland for grapes, but the restaurants only use land in a figurative sense (through producers). The local assets include Natural and social."
