title,description
"Scotch whisky (PDO) which rely on clean water, peat and barley. Also an important tourist attraction","The MOVING reference member state of this VC (Value Chain) is SCOTLAND HUTTON. The reference MOVING Card ID of this VC is VC 19 UK. There are over 130 distilleries producing whisky across Scotland. Scotch Whisky is a PDO, in which 'Scotch' has to be distilled and matured in Scotland. There are many distilleries within Badenoch and Strathspey LAU1. Whisky production is dependent on clean water, peat and barley. More recently the whisky industry has become intertwinned with tourism, for instance, within Badenoch and Strathspey there is the Malt Whisky Trail on which 14 distilleries can be reached. Official tours can also be undertaken within and between distilleries. There are also new tourism ventures such as Whisky Festcials (i.e., Speyside)."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Highlands and Islands (RR9); Highlands and Islands (NUTS2). The reference mountain landscape of this VC is Badenoch and Strathspey. Badenoch and Strathspey is a highly scenic area which is valued for outdoor recreation and wildlife, and contains large forests, the upper River Spey and parts of the Cairngorm mountains. The population is concentrated in Aviemore and other small settlements: most of the region is remote and is regularly affected by snow in the winter. The A9 road and railway line form key transport links to central Scotland and Inverness. It is included in Cairngorms National Park."
Geography and population,The size of the area (km2) is 2369.81324. The minimum altimetry of the LAU (Local Administrative Unit) is 148. The maximum altimetry of the LAU is 1281. The total population (in thousand) is 13.985. The population density (Inhabitants/km2) in the LAU is 5.90. The population change rate of the LAU in the last 10 years (%) has been 6.53%. The overall regional population density (Inhabitants/km2) is 11.44. The regional population change rate in the last 10 years (%) has been 1.52%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 22078.39. The total Gross Value Added (GVA) (EUR million/year) [Province] is 6416.79. The primary sector share of total GVA/year [Province] is 1.37%. The secondary sector share of total GVA/year [Province] is 35.00%. The tertiary sector share of total GVA/year [Province] is 63.63%. The per capita income (EUR/year) [Region] is 21856.90. The total Gross Value Added (GVA) (EUR million/year) [Region] is 13770.61. The primary sector share of total GVA/year [Region] is 4.03%. The secondary sector share of total GVA/year [Region] is 27.20%. The tertiary sector share of total GVA/year [Region] is 68.77%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 15574. The regional (Region) share of total BPs/year is 25.92%. The number of agricultural holdings in the LAU is 10230. The nearest settlement with population over 100000 (km) is 141. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 6.82%. The secondary sector share of total employment/year [Province] is 20.45%. The tertiary sector share of total employment/year [Province] is 72.73%. The primary sector share of total employment/year [Region] is 9.29%. The secondary sector share of total employment/year [Region] is 17.26%. The tertiary sector share of total employment/year [Region] is 73.45%.
Interest on this VC,"Scotch Whisky has PDO status and is highly regarded around the world. Exports are worth £4.9 billion and accounted for 75% of all Scottish food and drink exports for 2019. the industry provides £5.5billion GVA to the UK economy and directly employs more than 10,000 people and indirectly more than 40,000 people. Iconic for territorial identity and Scotland's high reputation for food and drink tourism. Scotch Whisky assocation have also committed to net-zero emmissions by 2040 through its new sustainability strategy. The tourism experience connected to whisky distilleries is innovatvie in terms of new products (a visit to a distillery/ whisky trail) and new marketing strategies (i.e. whisky experience holidays and food and drink tourism)."
Key local assets,"Natural assets are clean water, peat and barley. Also important is the land for scenery (important for promoting the whisky distilleries to wider tourist market). Social assets are good relationships across the value chain including distillery workers, farmers, land owners, local communities and tourists. Cultural assets are the cultural heritage intertwinned with the whisky industry (i.e. whisky is iconic for Scotland), and also traditional knowledge for distilling practices. "
Challenges,"Relies on climate than produces clean water, and good quality peat and barley - so may be impacted by climate change. Also BREXIT and COVID can and may impact on the export market and the tourism revenue. Negative impacts of whisky industry (i.e. alcoholism). It may also be a challenge to achieve net-zero by 2040. Overall the type of challenge faced by this VC is Current and predicted. This VC is classified as Traditional and Innovative."
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. whisky production itself is not innovative, but the tourism connection/ experience is new and innovative. The innovation is related to New products. The land use systems involved are Cropland, Natural land and clean water. The local assets include Natural, social and cultural."
Concluding remarks,"Whisky VCs can interact with many other tourism/ experience VCs e.g. highland cattle, hillwalking, agritousim, but also produce, water and peat VCs. Many whisky distilleries are also venturing into gin production in addition. Scotch Whisky is produced all across Scotland including Skye and Lochalsh, West Moray and Argyll and Bute Islands LAU1 areas. Whisky is produced in Northern Ireland too (Bushmills Whiskey) but this is not within a mountain area."
