title,description
PGI (Protected Geographical Indication) Cider from Hardanger,"The MOVING reference member state of this VC (Value Chain) is SKANDINAVIAN UCO. The reference MOVING Card ID of this VC is VC 02 SCA. This cider is 100% made with local apples. The most common varieties of apples are Discovery, Aroma, Gravenstein and Summerred. The labelling PGI Hardanger cider guarantees the use of local apples and has already proved its quality by winning international cider awards. Fiord is great for apple production due to the combination of milder temperatures in winter compared to other regions of the same latitude, and also warm and long days along spring and summer. The milder winters together with the light reflexion from the water of the fiord make apple trees thrive and flourish properly. Cider from Hardanger covers the 80% of the cider sold by Wine Monopoly (a government owned retailer of alcoholic beverages). Finally, the prosperity of this activity is also an asset for attracting new inhabitants and keeping the locals in the region."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Scandinavean Mountains - Scandes. The reference mountain landscape of this VC is Ullensvang. The Hardanger vally is known as the orchard of Norway in reference to the number of fruit trees that cover it. The Hardanger fiord is the third longest one in the world and is surrounded by high mountains. The MRL covers from the shores of the fiord, where most of the farms are located, to the Folgefonna glaciers. In both National Parks, the vegetation is scarce, being covered by rocky surface, heather, grasses, mosses and lichen. Many water streams flow down the mountain to the fiord."
Geography and population,The size of the area (km2) is 3236.63. The minimum altimetry of the LAU (Local Administrative Unit) is 0. The maximum altimetry of the LAU is 1721. The total population (in thousand) is 11.048. The population density (Inhabitants/km2) in the LAU is 3.41. The population change rate of the LAU in the last 10 years (%) has been -0.04%. The overall regional population density (Inhabitants/km2) is 23.99. The regional population change rate in the last 10 years (%) has been 9.70%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 57486.92. The total Gross Value Added (GVA) (EUR million/year) [Province] is 5240.53. The primary sector share of total GVA/year [Province] is 7.22%. The secondary sector share of total GVA/year [Province] is 35.46%. The tertiary sector share of total GVA/year [Province] is 57.32%. The per capita income (EUR/year) [Region] is 36281.69. The total Gross Value Added (GVA) (EUR million/year) [Region] is 44203.49. The primary sector share of total GVA/year [Region] is 4.16%. The secondary sector share of total GVA/year [Region] is 26.56%. The tertiary sector share of total GVA/year [Region] is 79.88%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 30388. The regional (Region) share of total BPs/year is 36.60%. The number of agricultural holdings in the LAU is 3080. The nearest settlement with population over 100000 (km) is 0. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 5.15%. The secondary sector share of total employment/year [Province] is 29.20%. The tertiary sector share of total employment/year [Province] is 63.69%. The primary sector share of total employment/year [Region] is 2.75%. The secondary sector share of total employment/year [Region] is 21.82%. The tertiary sector share of total employment/year [Region] is 75.43%.
Interest on this VC,"Succesful registration of the Geographical Indication that has been accompained by an increase in production and profitability. The area is historically well known for the apple production. The new products are the toursitic tours offered in the area and by the cider brewers. The new marketing strategies are linked to the PGI, as it was the first Norwegian alcoholic drink with a geographical indication."
Key local assets,"The Hardanger fiord is a unique location for apple production due to the minerals that flow down from the mountain soils plus the unique climate that the Gulf Stream brings to this region, causing higher temperatures than in other locations of the same latitude. The apple production started back in the 13th century brought by British monks and soon the cider production started. "
Challenges,"As the specifity of this product comes from the unique climatic conditions of the Hardanger fjord, climate change can affect the quality of the fruits and also increase the related pests and diseases. Overall the type of challenge faced by this VC is Predicted. This VC is classified as Traditional and Innovative."
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. The cider making is a traditional activity of the region, however, here, they have found their way to add value to this product. With the PGI the Hardanger cider upscaled in the markets and became an important asset for Norway, as it is presented as one of the best ciders of the world. In addition, this VC is now an attractor for visitors that enjoy the recreational assets of the fiord together with cider tours. The innovation is related to New products and New marketing strategies. The land use systems involved are Cropland. The local assets include Natural and cultural."
Concluding remarks,"This VC is also a toursitic asset for the fiord and farmers. Regarding the MRL of the VC, it is present all along the Hardanger fiord."
