title,description
Through a ICT solution is established an interactive costumers participation in farm production,"The MOVING reference member state of this VC (Value Chain) is ITALY UNIMOL and UNIPI. The reference MOVING Card ID of this VC is VC 06 IT. The main actors are the three partners who established the 'Naturavicina' company. The socio-ecological system is marginally involved, as it concerns the agricultural land and the varieties of olive trees. Overall, the VC develops locally and finishes to the consumers, who can live very far from the farm due to the 'collaboration' of digital prosumers."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Central Appennines Molise. The reference mountain landscape of this VC is Macchiagodena. Macchiagodena is a municipality in the province of Isernia located high in the Central Apennines mountains in the region of Molise. Macchiagodena has a gastronomic and cultural identity linked to the pastoral tradition. In addition to specialities for meat and cheese, this little municipality is known for truffle excellence. Macchiagodena is also a member of the 'Borghi Autentici d'Italia' association that brings together small and medium-sized municipalities to promote a sustainable local development model and to rediscover Italian villages as places to live, support and preserve."
Geography and population,The size of the area (km2) is 34.35. The minimum altimetry of the LAU (Local Administrative Unit) is 499. The maximum altimetry of the LAU is 1361. The total population (in thousand) is 1.722. The population density (Inhabitants/km2) in the LAU is 50.1. The population change rate of the LAU in the last 10 years (%) has been -5.05%. The overall regional population density (Inhabitants/km2) is 68.1. The regional population change rate in the last 10 years (%) has been -4.37%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 20400. The total Gross Value Added (GVA) (EUR million/year) [Province] is 1551.2. The primary sector share of total GVA/year [Province] is 4.80%. The secondary sector share of total GVA/year [Province] is 20.50%. The tertiary sector share of total GVA/year [Province] is 74.70%. The per capita income (EUR/year) [Region] is 21000. The total Gross Value Added (GVA) (EUR million/year) [Region] is 5785.3. The primary sector share of total GVA/year [Region] is 5.30%. The secondary sector share of total GVA/year [Region] is 20.30%. The tertiary sector share of total GVA/year [Region] is 74.40%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 54. The regional (Region) share of total BPs/year is 0.47%. The number of agricultural holdings in the LAU is 233. The nearest settlement with population over 100000 (km) is 123. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 5.36%. The secondary sector share of total employment/year [Province] is 24.16%. The tertiary sector share of total employment/year [Province] is 70.46%. The primary sector share of total employment/year [Region] is 7.90%. The secondary sector share of total employment/year [Region] is 22.05%. The tertiary sector share of total employment/year [Region] is 70.03%.
Interest on this VC,"The promoters of 'Naturavicina' designed an ICT solution for consumers who want to buy organic products (vegetables and olive oil) rending a portion of land and participating remotely or in-person in the cultivation process. The vegetable products are grown in greenhouses, and the consumer can monitoring with cameras the state of the plants and irrigating the vegetable garden remotely. In the case of the olive grove, the consumer can decide if to carry out treatments, check the state of the plants and participate in-person to the harvest. Products are sent to costumes, and collective purchasing is suggested to reduce prices (e.g., solidarity purchase groups). To gain market share, 'Naturavicina' uses digital technologies that allow consumers to control and monitoring some agricultural activities. Also, a marketing strategy emphasises consumers' participation (who are a sort of 'prosumers') and organic production. In this sense, there is both a process and a marketing innovation."
Key local assets,"In the VC, the territorial dimension is relevant in terms of the unspoilt countryside area where organic products are grown. In this scenario, a relevant aspect is the farmers' competence, which enables realising the purpose of 'Naturavicina'. "
Challenges,"Increasing market competition by similar experiences can reduce the profitability of 'Naturavicina'. Moreover, organic productions and participation principle are stressed in 'Naturavicina', but the peculiarity of the territorial context is absent. For this reason, it can make the offer interesting but not unique for customers. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Innovative."
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous. To gain market share, 'Naturavicina' uses digital technologies that allow consumers to control and monitoring some agricultural activities. Also, a marketing strategy emphasises consumers' participation (who are a sort of 'prosumers') and organic production. In this sense, there is both a process and a marketing innovation. The innovation is related to New processes and New marketing strategies. The land use systems involved are Cropland. The local assets include Natural and farmers skills."
