title,description
Ecological garden in Pallagvölgy - a joint enterprise,"The MOVING reference member state of this VC (Value Chain) is HUNGARY. The reference MOVING Card ID of this VC is VC 18 HU. An ecological vegetable garden in the mountains of Börzsöny, run in partnership by 5 individual producers and the local authority. They use permaculture and aim to sell their products (vegetables, friut) through a box scheme. This is the first year of the project, they are in the phase of development. The municipality helps them with 4 public employees, providing some land and investment for equipment and machinary. The local municipality also receives revenue from the products sold through the box system."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Börzsöny Mountain. The reference mountain landscape of this VC is Kóspallag. The village of Kóspallag is located in the northern part of Pest county, in the Szobi district. The nearest larger town (Vác) is 23 km away and the capital is 65 km away. The settlement is located in Börzsöny, in the Kóspallag basin, surrounded by mountains. The area of the settlement belongs to the Danube-Ipoly National Park."
Geography and population,The size of the area (km2) is 13. The minimum altimetry of the LAU (Local Administrative Unit) is 440. The maximum altimetry of the LAU is unspecified. The total population (in thousand) is 0.733. The population density (Inhabitants/km2) in the LAU is 56.38. The population change rate of the LAU in the last 10 years (%) has been -0.08%. The overall regional population density (Inhabitants/km2) is 437.65. The regional population change rate in the last 10 years (%) has been 0.03%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 15339. The total Gross Value Added (GVA) (EUR million/year) [Province] is 13000. The primary sector share of total GVA/year [Province] is 2.34%. The secondary sector share of total GVA/year [Province] is 21.60%. The tertiary sector share of total GVA/year [Province] is 76.06%. The per capita income (EUR/year) [Region] is 69432. The total Gross Value Added (GVA) (EUR million/year) [Region] is 58846. The primary sector share of total GVA/year [Region] is 0.66%. The secondary sector share of total GVA/year [Region] is 11.87%. The tertiary sector share of total GVA/year [Region] is 87.47%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 29.1. The regional (Region) share of total BPs/year is 37.45%. The number of agricultural holdings in the LAU is 78. The nearest settlement with population over 100000 (km) is 23. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 1.19%. The secondary sector share of total employment/year [Province] is 22.01%. The tertiary sector share of total employment/year [Province] is 76.80%. The primary sector share of total employment/year [Region] is 1.19%. The secondary sector share of total employment/year [Region] is 22.01%. The tertiary sector share of total employment/year [Region] is 76.80%.
Interest on this VC,"An ecological vegetable garden in the mountains of Börzsöny, run in partnership by 5 individual producers and the local authority. They use permaculture and aim to sell their products (vegetables, friut) through a box scheme. This is the first year of the project, they are in the phase of development. Selling in box-scheme and the method of permaculture are new processes this VC uses. Also, a working partnership amongst 5 producers and a local authority + local employment programme is a new system of governance."
Key local assets,"The VC uses nearly 1 ha land. They use local methods to produce and also, local traditional types, rooted in the local culture. Co-operating with the local municipality is a social asset. "
Challenges,"Challenges in connection with climate change (draughts, extreme weather events, etc.). Unexpected difficulties due to inexperience (it's their first seson). E.g. the customerts doesn t have to pay in advance yet - they don t know if they will have regular customers. Working in partnership with each-other and the local authority (including a local employment programme) carries many possibilities for conflicts and problems. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative."
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. Selling in box-scheme and the method of permaculture is innovative, but producing local varieties with ecological approach is traditional. The actors of this VC are young urban incommers, they study agriculture, so they bring a lot of external knowledge. Using local varieties counts endogenous. The innovation is related to New processes, New marketing strategies and New governance systems. The land use systems involved are Cropland. The local assets include Natural, social and cultural."
