title,description
The farm sustainably produces apple and derived alcoholic beverages (cider),"The MOVING reference member state of this VC (Value Chain) is ITALY UNIMOL and UNIPI. The reference MOVING Card ID of this VC is VC 27 IT. In the case of 'Docendo Discitur', the VC does not depend on other SES. Its product innovation is specific for apple production, and no link with other pome fruit farmers are recorded. On the contrary, the marketing strategy is similar to other little farmers because the e-commerce platform 'l'Alveare ha detto Sì' involves other local producers. The apple is certificated with TAP (Traditional Agriculture Products) label, but not his cider productions. The owner does not produce organic apples, but he applies integrated agricultural techniques that reduce farming practices' ecological footprint."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Alps-Mediterranean. The reference mountain landscape of this VC is Villeneuve. Villeneuve is a mountain municipality in the Aosta Valley region, North-Western Italy. It lies on the Dora Baltea river, located about 10 Km West of Aosta. It is the gate of Gran Paradiso National Park, the oldest Italian national park."
Geography and population,The size of the area (km2) is 8.8. The minimum altimetry of the LAU (Local Administrative Unit) is 634. The maximum altimetry of the LAU is 2218. The total population (in thousand) is 1.259. The population density (Inhabitants/km2) in the LAU is 143.06. The population change rate of the LAU in the last 10 years (%) has been 2.23%. The overall regional population density (Inhabitants/km2) is 38.53. The regional population change rate in the last 10 years (%) has been -0.68%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 38300. The total Gross Value Added (GVA) (EUR million/year) [Province] is 4330.8. The primary sector share of total GVA/year [Province] is 1.20%. The secondary sector share of total GVA/year [Province] is 19.01%. The tertiary sector share of total GVA/year [Province] is 79.79%. The per capita income (EUR/year) [Region] is 38300. The total Gross Value Added (GVA) (EUR million/year) [Region] is 4330.8. The primary sector share of total GVA/year [Region] is 1.20%. The secondary sector share of total GVA/year [Region] is 19.01%. The tertiary sector share of total GVA/year [Region] is 79.79%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 338. The regional (Region) share of total BPs/year is 0.58%. The number of agricultural holdings in the LAU is 57. The nearest settlement with population over 100000 (km) is 126. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 3.73%. The secondary sector share of total employment/year [Province] is 17.72%. The tertiary sector share of total employment/year [Province] is 78.55%. The primary sector share of total employment/year [Region] is 3.73%. The secondary sector share of total employment/year [Region] is 17.72%. The tertiary sector share of total employment/year [Region] is 78.55%.
Interest on this VC,"The 'Docendo Discitur' farm combines the owner's agronomic and enological skills of his educational and professional training with family traditions in the cultivation of quality apples, protecting the local environment and with respect for the territory traditions. In 2020 the Docendo Discitur obtained the silver medal at the Cider World Award competition in Frankfurt (Germany) for the category Sparkling Cider Apfelschaumwein . In the same competition, the farm obtained in 2019 the second place. This farm is also partner of the network of agricultural producers called l Alveare che dice Sì that promotes local farmers with a fair and direct connection with costumers by a digital platform. Using apples for sparkling cider is quite an innovation in the sector and the SES. The e-commerce developed by l Alveare che dice Sì (for fair and sustainable agriculture) is an uncommon marketing strategy that offers higher commercial opportunity because it meets customers demand for quality, healthy, traditional and eco-sustainable products."
Key local assets,"In the SES, apple cultivation is so common that they are one of the 'Traditional Agricultural Products' (TAP); apples characterize a large part of the SES landscape. Apples are also an element of the cultural and gastronomic tradition of the SES. The owner combined his professional and academic skills with the SES's territorial and socio-cultural features with product and marketing innovations. "
Challenges,"Climate change can be a significant challenge for apple's biological cycles and drought, affecting the VC negatively. The cider market is a niche one, and to be competitive, product innovation and marketing strategy can be pivotal for success. For these reasons, scientific knowledge and traditional know-how need to be combined to develop intriguing novelties for the customers and market. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative."
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. Based on the owner's professional skills and educational training (knowledge) on winemaking combined with local tradition on apple cultivation and processing, the VC is innovative because 'Docendo Discitur ' developed new products (e.g., sparkling apple cider). The farm is also part of an e-commerce platform focused on fair and sustainable agricultural production (promoting short supply chain or zero-km products). The innovation is related to New products and New marketing strategies. The land use systems involved are Cropland. The local assets include Natural."
