title,description
Family farms with both production and recreational possibilities for visitors,"The MOVING reference member state of this VC (Value Chain) is SLOVAKIA. The reference MOVING Card ID of this VC is VC 06 SK. Key activities: farm production, accomodation, food provision, marketing. Key actors: farmers, visitors, local public authorieties. Local and regional impact of VC - farm income diversification, added economic value, local identity support ."
Mountain landscape and reference chains,The reference mountain chain of this VC is Slovak Carpathians. The reference mountain landscape of this VC is Kremnické bane. Above the farm is the symbolic Center of Europe at the Gothic Church of St. John the Baptist.
Geography and population,The size of the area (km2) is 7.74. The minimum altimetry of the LAU (Local Administrative Unit) is 700. The maximum altimetry of the LAU is 800. The total population (in thousand) is 0.265. The population density (Inhabitants/km2) in the LAU is 34.17. The population change rate of the LAU in the last 10 years (%) has been 0.02%. The overall regional population density (Inhabitants/km2) is 68.4. The regional population change rate in the last 10 years (%) has been -0.02%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 12100. The total Gross Value Added (GVA) (EUR million/year) [Province] is 7012.6. The primary sector share of total GVA/year [Province] is 4.78%. The secondary sector share of total GVA/year [Province] is 47.44%. The tertiary sector share of total GVA/year [Province] is 47.78%. The per capita income (EUR/year) [Region] is 13100. The total Gross Value Added (GVA) (EUR million/year) [Region] is 15737.27. The primary sector share of total GVA/year [Region] is 2.82%. The secondary sector share of total GVA/year [Region] is 48.75%. The tertiary sector share of total GVA/year [Region] is 48.43%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 645. The regional (Region) share of total BPs/year is 0.36%. The number of agricultural holdings in the LAU is 4846. The nearest settlement with population over 100000 (km) is 193. In this region protected areas are not present.
Employment,The primary sector share of total employment/year [Province] is 4.00%. The secondary sector share of total employment/year [Province] is 37.00%. The tertiary sector share of total employment/year [Province] is 59.00%. The primary sector share of total employment/year [Region] is 4.00%. The secondary sector share of total employment/year [Region] is 37.00%. The tertiary sector share of total employment/year [Region] is 59.00%.
Interest on this VC,"The VC represents an example of diversification of farming in the mountains according to current consumers' demand. It usually includes producing high-quality food products, sometimes with bio certification, and provides accommodation for visitors. new services on a farm."
Key local assets,"Natural assets are agricultural land uses - crop production, pasture, orchards. Social assets are skills of farmers to diversify their farming activities and prepare accomodation possibilities and services to the public. "
Challenges,"1) Lack of a tradition in agrotourism in Slovakia - the collectivization of agricultural holdings during the communist regime caused family farms decompositions. Thus, up-to-date agrotourism in the Slovak mountains is not very common. 2) Agrotourism means an additional activity to farm ( a set of goods and services offered to tourists, e.g., accommodation, meals, outdoor and indoor recreational activities organization) requiring other skills than farming. 3) Like every business, agrotourism also needs an initial investment at its start. Overall the type of challenge faced by this VC is Current. This VC is classified as Traditional and Innovative."
Innovation,The type of innovation of this VC (Value Chain) is Exogenous. Farming is a traditional component and associated tourism is an innovation on a farm. The innovation is related to New services on a farm. The land use systems involved are Cropland and Grassland. The local assets include Natural and social.
Concluding remarks,"LAU 2: 516988, 510211, 524131, 523861, 523631, 526533."
