title,description
This farm produces high quality certified milk and cheese in a mountain nature park,"The MOVING reference member state of this VC (Value Chain) is ITALY UNIMOL and UNIPI. The reference MOVING Card ID of this VC is VC 13 IT. The VC is not dependent on other SES for its production process. The relevant actor is the farmer who produces high quality milk and cheese. The company established good relations with farmer associations and local institutions. Their productions are certified with several label of quality like QM ( Qualità Marche ), Mountain product ('Prodotto di Montagna') and Sibillini Mountain ( Monti Sibillini )."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Central Apennines - Marche. The reference mountain landscape of this VC is Amandola. Amandola is a mediaeval town in the Province of Fermo (Marche region, Central Italy) in the Monti Sibillini natural park. This municipality is located between Tenna river and Bora stream, about 35 kilometres West of the chief city of Fermo. Amandola has numerous historical monuments and many culinary specialities. Here there is a tradition of craftsmanship in wrought iron and woodworking. The Italian Touring Club has also awarded the city the Bandiera arancione (the Orange Flag) for its historical and cultural beauty and significant landscape."
Geography and population,The size of the area (km2) is 69.5. The minimum altimetry of the LAU (Local Administrative Unit) is 305. The maximum altimetry of the LAU is 1887. The total population (in thousand) is 3.443. The population density (Inhabitants/km2) in the LAU is 49.53. The population change rate of the LAU in the last 10 years (%) has been -7.60%. The overall regional population density (Inhabitants/km2) is 199.05. The regional population change rate in the last 10 years (%) has been -1.37%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 24800. The total Gross Value Added (GVA) (EUR million/year) [Province] is 3876.6. The primary sector share of total GVA/year [Province] is 2.16%. The secondary sector share of total GVA/year [Province] is 36.09%. The tertiary sector share of total GVA/year [Province] is 61.73%. The per capita income (EUR/year) [Region] is 27600. The total Gross Value Added (GVA) (EUR million/year) [Region] is 37874.7. The primary sector share of total GVA/year [Region] is 1.86%. The secondary sector share of total GVA/year [Region] is 30.26%. The tertiary sector share of total GVA/year [Region] is 67.87%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 282. The regional (Region) share of total BPs/year is 0.14%. The number of agricultural holdings in the LAU is 222. The nearest settlement with population over 100000 (km) is 118. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 3.05%. The secondary sector share of total employment/year [Province] is 41.19%. The tertiary sector share of total employment/year [Province] is 55.75%. The primary sector share of total employment/year [Region] is 2.97%. The secondary sector share of total employment/year [Region] is 31.23%. The tertiary sector share of total employment/year [Region] is 65.80%.
Interest on this VC,"This livestock farm, with its dairy, produces high-quality milk and cheese following strictly quality production standards and animal well-being principles. Some certifications attest to the link between the farm and the local context. For example, the QM certification ( Qualità Marche ) warrants the regional origin of milk, the Prodotto di montagna and Monti Sibillini labels certified the link between the territorial context and their productions. Because the farm is located in the national natural park of Sibillini, the breeding management has to follow environmental quality standards. The farmer introduces a cattle breed that is not typical of the area, and he also produces cheeses that are not specific to the Sibillini mountains (such as mozzarella cheese). The farmer does not seem to emphasise the connection with the territory, the innovations adopted, or the animal welfare's attention and his participation to a innovation research project funded by the EU. Also, he does not adopt innovative marketing strategies."
Key local assets,"The Sibillini area belongs to the local culture as a place of traditions of the mountain and agricultural economy of the Marche region. The site is mentioned by the well-known romantic poet Giacomo Leopardi (who calls them the 'blue mountains'). Livestock production is typical of the area, as the share-cropping farm management (the 'mezzadria'). These SES elements are involved in the VC of the farm 'Angolo di Paradiso'. "
Challenges,"VC needs to focus on the quality and quantity of local production to compete in the high-quality and traditional cheese market. In this sense, the company participates in a European project to improve the production of dairy cows (called I-Milka 2 ). It is also necessary to guarantee good job skills and employment, especially after the 2016 earthquake in central Italy. For this reason, the company participates in funding promoted by the committee Comitato Sisma del Centro Italia for vocational training. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative."
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. The livestock farm owner is of non-regional origin (Sicily), and he has dairy and livestock breeding skills acquired from traditional family background and school and vocational training. He introduces the 'red spotted' breed in a context characterised by meat breeds (e.g., Marche cattle breed). Products are sold both on the farm and at specific sales points, like little supermarkets, in the area. The innovation is related to New products, New processes, New marketing strategies and New governance systems. The land use systems involved are Cropland. The local assets include Natural."
