title,description
E-commerce and governement incentives to support domestic game meat consumption,"The MOVING reference member state of this VC (Value Chain) is SLOVAKIA. The reference MOVING Card ID of this VC is VC 13 SK. Activities: hunting, selling, meat processing, accomodation for hunters. Key actors: hunters, consumers, retailers and wholesalers . Positive impact on local and regional SES is an added value to national economy, shorter food chain."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Slovak Carpathians. The reference mountain landscape of this VC is Zliechov. VC is relevant in all NUTS3 mountain regions (row57). Zliechov LAU2 village is located within the Strážov Mountains Protected Landscape Area and near to Strážov Mountain (1,213 m). The surface of the area is formed by highlands and is strongly undulating."
Geography and population,The size of the area (km2) is 54.38. The minimum altimetry of the LAU (Local Administrative Unit) is 211. The maximum altimetry of the LAU is 1214. The total population (in thousand) is 0.594. The population density (Inhabitants/km2) in the LAU is 84. The population change rate of the LAU in the last 10 years (%) has been 0.01%. The overall regional population density (Inhabitants/km2) is 130. The regional population change rate in the last 10 years (%) has been -0.02%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 13600. The total Gross Value Added (GVA) (EUR million/year) [Province] is 7162.7. The primary sector share of total GVA/year [Province] is 1.96%. The secondary sector share of total GVA/year [Province] is 48.91%. The tertiary sector share of total GVA/year [Province] is 49.13%. The per capita income (EUR/year) [Region] is 14800. The total Gross Value Added (GVA) (EUR million/year) [Region] is 24298.45. The primary sector share of total GVA/year [Region] is 2.73%. The secondary sector share of total GVA/year [Region] is 53.59%. The tertiary sector share of total GVA/year [Region] is 43.68%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 327. The regional (Region) share of total BPs/year is 0.32%. The number of agricultural holdings in the LAU is 1636. The nearest settlement with population over 100000 (km) is 204. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 3.00%. The secondary sector share of total employment/year [Province] is 43.00%. The tertiary sector share of total employment/year [Province] is 54.00%. The primary sector share of total employment/year [Region] is 3.00%. The secondary sector share of total employment/year [Region] is 43.00%. The tertiary sector share of total employment/year [Region] is 54.00%.
Interest on this VC,"An innovative adaptation of game production during the Corona pandemic crisis. The aim is to sell more Slovak game meat to domestic consumers instead of a meat export to other countries. First, a web application was created for an e-commerce to connect verified hunters or sellers directly with consumers. The consumers can visit the webpage and check meat availability, choose meat type, locality and order the products online. Second, the Slovak governement implemented a project entitled 'Delicatess from the forest' with aim to promote game meat from the Slovak forests available on a domestic market and support collaboration between hunters, foresters, meat processors and traders. Hunting is an important activity in Slovak mountain areas. The VC is a good example of market adaptation to the restrictions during a pandemic situation."
Key local assets,"Natural assets are forests with wild game. Social asset is a collaboration between hunters, foresters, meat processors and traders. Cultural asset is a tradition of hunting in Slovak mountains. "
Challenges,"1) Pandemic situation causes problems to game supplies. Retail chains require relatively large quantities of the same type of meat in a short time. As the game can only be hunted to a limited extent for pandemic measures, it isn't easy to ensure a sufficient amount of game and logistics to retail chains. 2) The government's implemented project is only temporal, and a long-term strategy to increase the amount of game meat available for domestic consumption is necessary. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative."
Innovation,The type of innovation of this VC (Value Chain) is Exogenous. The innovation uses two forms of promotion of the product on the domestic market. One is a web application connecting directly hunters and consumers and the second is the government support for product's promotion and availability on domestic market. The innovation is related to New marketing strategies and New governance systems. The land use systems involved are Forestry. The local assets include Natural and social.
Concluding remarks,"This VC is relevant for all mountain NUTS3 in Slovakia: SK 022, SK 031, SK 032, SK 041, SK 042."
