title,description
Tourism /one of the main activities in mountain regions; Zlatibor mountain as one VC,"The MOVING reference member state of this VC (Value Chain) is SERBIA. The reference MOVING Card ID of this VC is VC 08 SER. Zlatibor is very popular touristic place with many natural characteristics that make it suitable for different types of tourism - health tourism (air-spa), congress tourism, and individual tourism with many opportunities for adventure tourism, sport tourism, rural tourism, etc. The touristic offer is very wide, from leisure, natural beauty, recreation opportunities, mountainous sport preparation for teams, rural experiences with offer of participating in field works, etc. There are different types of accommodation, from rural houses to high ranked hotels. The centre of the Zlatibor Mountain - Zlatibor settlement, is becoming over-urbanised, creating different problems for local SES. Local food products are also creating an important part of the offer, giving the opportunity to local producers and processors to have short VC for their products. Meat and Dairy products from the area are very well known in Serbia, and they are also sold outside from the area of Zlatibor. Zlatibor touristic offer includes wide region, and it is starting to impact other areas, like Zlatar, Tara and other neighbouring places. This impact is both positive and negative. Livestock production is leading agricultural activity and it is usually combined with fruit production, and/or production of grains like buckwheat, ray, oat, etc. There are smaller and bigger processing units for fruits and meat in the area. Dry beef meat is product with Geographical indication, protected at Serbian level. Municipality Cajetina is one of the most developed municipalities in Serbia due to the high touristic potential of the area."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Western Serbia, Dinaric Alps region. The reference mountain landscape of this VC is Zlatibor mountain. Zlatibor mountain is rich in natural, cultural and historical assets. Its climate and high number of sunny hours per year ismaking this area suitable for health tourism (air spa), as well as other types of tourism. Main economic activities, besides tourism are agriculture, processing industry (meat, dairy etc.) and wood processing.The area is rich in waters, with two artifical lakes, used for water supply. Flora and fauna are also very rich, with many medical herbs and wild animals like wolfs. The area is very popular for living, and there is very small reduction in population numbers."
Geography and population,The size of the area (km2) is 647. The minimum altimetry of the LAU (Local Administrative Unit) is 750. The maximum altimetry of the LAU is 1496. The total population (in thousand) is 14.61. The population density (Inhabitants/km2) in the LAU is 22.57. The population change rate of the LAU in the last 10 years (%) has been -0.95%. The overall regional population density (Inhabitants/km2) is 72. The regional population change rate in the last 10 years (%) has been -6.53%.
Income and gross value added,The average per capita income (EUR/year) [Province] is unspecified. The total Gross Value Added (GVA) (EUR million/year) [Province] is 1056.99. The primary sector share of total GVA/year [Province] is 10.09%. The secondary sector share of total GVA/year [Province] is 41.48%. The tertiary sector share of total GVA/year [Province] is 48.43%. The per capita income (EUR/year) [Region] is 23107.90. The total Gross Value Added (GVA) (EUR million/year) [Region] is 6880.31. The primary sector share of total GVA/year [Region] is 10.20%. The secondary sector share of total GVA/year [Region] is 36.86%. The tertiary sector share of total GVA/year [Region] is 52.94%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 78618. The regional (Region) share of total BPs/year is unspecified. The number of agricultural holdings in the LAU is 2465. The nearest settlement with population over 100000 (km) is 100.27. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 4.70%. The secondary sector share of total employment/year [Province] is 40.70%. The tertiary sector share of total employment/year [Province] is 54.60%. The primary sector share of total employment/year [Region] is 7.70%. The secondary sector share of total employment/year [Region] is 37.20%. The tertiary sector share of total employment/year [Region] is 55.10%.
Interest on this VC,"Zlatibor Mountain is one of the most popular touristic places in Serbia. Health tourism, skiing, hiking, adventurous, and other types of tourism are very much present in the area. Due to its popularity, some of the processes are not fully in line with environment protection, and there is a tendency of over-urbanisation. Municipality of Cajetina where Zlatibor is located also started some positive changes - projects for waste management and recycling, together with programmes of education for school children on environment protection. Zlatibor is well known for its food too - kajmak (milk skim cream salted), cheese, dry beef meat and other good quality products have high reputation. Dry beef meat (Govedja prsuta) is PDO, but it needs renewal of the protection, due to the new procedures for certification. Village Sirogojno is worldwide known for its handmade wool sweaters and other wool handmade products, also protected as GI / non-food product. There are villages open museums, showing the typical organisation of villages in the area, with typical houses of the area made out of stone and wood. Livestock production is prevailing, together with fruit production. In 2019, Zlatibor was the most visited mountain in Serbia with 237.064 tourists and 777.057 nights. The numbers of tourists were highest in May, August, then October and April. Average duration of tourist stay was 3.2 nights. Percentage of foreign tourists is about 30%. In 2020, number of tourists dropped by around 30% in number, but the number of spent days was smaller. Zlatibor was one of the few destinations in Serbia that did not have more significant drop, comparing to other touristic destinations. The area is well known for its natural values, as well as for the quality products. Beauty and natural values of the Zlatibor Mountain are endangered if there is no deep understanding of the effects of the current touristic expansion. Support to the actors trying to initiate some positive changes is needed. The investment planning takes place now over sustainable development planning. New strategies and governance systems need to be developed, and some good initiative need to be supported and expanded (waste management, protecting cultural and touristic assets)."
Key local assets,"Key local assets are specific climate - sub-alpine climate / wind rose is specific in this area, winter and summer are mild, and the number of sunny days is very high - more than 2000 sunny hours per year. This creates good conditions for air - spa, where many people come to recover after respiratory infections, anaemia and if having problems with thyroid. Flora and fauna are rich, with high content of medical herbs on meadows and different wild animals and species. There are many wolves in the area, as well as boars, foxes, squirrels, rabbits, etc. Culture and history are very rich in the area. Zlatibor became touristic place long time ago - at the end of XIX century, and it was known as 'trendy place' where kings also used to come for holidays and recover. Landscape is unique, and the area is rich in waters, rivers and beautiful and rich caves. "
Challenges,"Over-urbanisation of the area is one of the biggest challenges of Zlatibor as a touristic destination. This brings other problems to the sceene, like waste management, water treatment, air pollution, etc. Initial steps were taken by the municipality of Cajetina, but there is a lot of space for improvements. De-forestration is also becoming important challenge, especially because the mountain was named according to its beautiful pine forests (Zlatibor - golden pine, Pinus Silvestris Variegata Zlatiborica which can only be found in the village Negbini, and is under state protection). Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative."
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. Beside commercial and urban tourism, Zlatibor is developing other interesting touristic offers / rural tourism - offering tourists to participate in field works and other on-farm activities; Health tourism - very clean air, combined with favourable winds and high number of sunny days, provide conditions for rehabilitation of respiratory diseases, anaemia and problems with thyroid. In the areas of Zlatibor Mountain which are not so close to the urban part, new types of tourism are also developing - hiking and Nordic skiing. The innovation is related to New products, New processes, New marketing strategies and New governance systems. The land use systems involved are Cropland, Grassland, Forestry and Natural land. The local assets include Natural, social and cultural."
