title,description
Leather handcraft,"The MOVING reference member state of this VC (Value Chain) is SPAIN UCO. The reference MOVING Card ID of this VC is VC 47 ES. It is characterised by small producers and artisans. In the region there are leather tanneries and craftspeople who transform the tanned leather into goods. In the region of Los Pedroches there is an association of artisans (OFIARPE). The quality and reputation of this product is an aspect based on its long history, a long path of knowledge transfer and improvements along generations. The skin comes mostly from goat, pigs and, sepecially cows. In addition, hunting species are also used for certain works."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Sierra Morena. The reference mountain landscape of this VC is Montoro. Montoro is an agricultural municipality and olive grove constitutes the main source of income for its households. The surroundings of the urban settlements are dominated by olive plantations that cover around the 80% of the cultivated area. In addition, this territory hosts the Iberian Lynx, the most endangered feline of the world. More than 60% of the area has a slope above 15%."
Geography and population,"The size of the area (km2) is 585,84. The minimum altimetry of the LAU (Local Administrative Unit) is 144. The maximum altimetry of the LAU is 789. The total population (in thousand) is unspecified. The population density (Inhabitants/km2) in the LAU is 15.86. The population change rate of the LAU in the last 10 years (%) has been -6.30%. The overall regional population density (Inhabitants/km2) is unspecified. The regional population change rate in the last 10 years (%) is unspecified."
Income and gross value added,The average per capita income (EUR/year) [Province] is 11444. The total Gross Value Added (GVA) (EUR million/year) [Province] is 13153.1. The primary sector share of total GVA/year [Province] is 10.50%. The secondary sector share of total GVA/year [Province] is 17.61%. The tertiary sector share of total GVA/year [Province] is 71.89%. The per capita income (EUR/year) [Region] is unspecified. The total Gross Value Added (GVA) (EUR million/year) [Region] is unspecified. The primary sector share of total GVA/year [Region] is unspecified. The secondary sector share of total GVA/year [Region] is unspecified. The tertiary sector share of total GVA/year [Region] is unspecified.
Tourism,"The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 141. The regional (Region) share of total BPs/year is unspecified. The number of agricultural holdings in the LAU is unspecified. The nearest settlement with population over 100000 (km) is  42,6. In this region protected areas are present."
Employment,The primary sector share of total employment/year [Province] is 13.80%. The secondary sector share of total employment/year [Province] is 17.10%. The tertiary sector share of total employment/year [Province] is 57.00%. The primary sector share of total employment/year [Region] is unspecified. The secondary sector share of total employment/year [Region] is unspecified. The tertiary sector share of total employment/year [Region] is unspecified.
Interest on this VC,"High quality leather products made with traditional methods in family bussinesses. This is one of the historical craftsmanship of the region. In the past they used to produce lethear products associated with hunting and bull fighting activities (Hunting boots, etc.). Nowadays, the production has widen to everyday goods such as bags, wallets, all kinds of shoes, watch straps, etc. In addition, starting with e-commerce strategies is a way to get access to new markets."
Challenges,1) Access to the markets; 2) Compete with industrial products and globalised markets; 3) Loss of traditional knowledge. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative.
Innovation,"The type of innovation of this VC (Value Chain) is Exogenous. The innovation comes mostly with new products as the activity is diversifying and producing all kind of leather goods. In addition, in most cases, the artisans have started e-commerce platforms and websites to sell their products. The innovation is related to New products and New marketing strategies. The land use systems involved are Animal skin / leather. The local assets include Natural and cultural."
Concluding remarks,"This VC is present in other regions of Spain and MRLs within Sierra Morena: Cardeña (14016), El Viso (14074), Peñarroya- Pueblonuevo (14052), Cortelazor (21026), La Carolina (23024)."
