title,description
"Wood from Slovak forests used for building houses, cottages, restaurants and guesthouses","The MOVING reference member state of this VC (Value Chain) is SLOVAKIA. The reference MOVING Card ID of this VC is VC 12 SK. Key activities: wood buying, wood processing, building Key actors: foresters, wood processors, purchasers of the wood buildings. Positive impact on local and regional SES is employment and added value to local economy. The VC depends on local and regional forests."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Slovak Carpathians. The reference mountain landscape of this VC is Zázrivá. Zázrivá (LAU2) is a traditional rural agricultural landscape with scattered settlements throughout the territory resulting from a long-term cultivation by humans. The local landscape is rich in biodiversity and is formed by a mosaic of meadows, pastures, wetlands, and forests."
Geography and population,The size of the area (km2) is 67.25. The minimum altimetry of the LAU (Local Administrative Unit) is 550. The maximum altimetry of the LAU is 1392. The total population (in thousand) is 2.678. The population density (Inhabitants/km2) in the LAU is 39.6. The population change rate of the LAU in the last 10 years (%) has been -0.04%. The overall regional population density (Inhabitants/km2) is 102.6. The regional population change rate in the last 10 years (%) has been 0.00%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 14100. The total Gross Value Added (GVA) (EUR million/year) [Province] is 8774.7. The primary sector share of total GVA/year [Province] is 1.20%. The secondary sector share of total GVA/year [Province] is 49.83%. The tertiary sector share of total GVA/year [Province] is 48.97%. The per capita income (EUR/year) [Region] is 13100. The total Gross Value Added (GVA) (EUR million/year) [Region] is 15737.27. The primary sector share of total GVA/year [Region] is 2.82%. The secondary sector share of total GVA/year [Region] is 48.75%. The tertiary sector share of total GVA/year [Region] is 48.43%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 1168. The regional (Region) share of total BPs/year is 0.64%. The number of agricultural holdings in the LAU is 4122. The nearest settlement with population over 100000 (km) is 215. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 4.00%. The secondary sector share of total employment/year [Province] is 37.00%. The tertiary sector share of total employment/year [Province] is 59.00%. The primary sector share of total employment/year [Region] is 4.00%. The secondary sector share of total employment/year [Region] is 37.00%. The tertiary sector share of total employment/year [Region] is 59.00%.
Interest on this VC,"A new trend in wooden buildings like houses, cottages, restaurants, and guesthouses is rising over the last few years. Wood production for houses is connected to forest land use. The enterprises offering wood constructions use e-commerce. This VC focuses on wood house builders who use wood from national forests. Wooden houses were build in the past in Slovak mountains. Nowadays, the wood houses are a novelty on a market and are gaining popularity. It is an additional use of the wood from the Slovak forests."
Key local assets,Natural asset are forests with wood production function. Social assets are interactions between Slovak foresters and wood processors; and demand of customers for wooden houses. 
Challenges,"According to available information, some builders import completed wood houses from other countries (e.g., Finland) to Slovakia. Overall the type of challenge faced by this VC is Current. This VC is classified as Innovative."
Innovation,The type of innovation of this VC (Value Chain) is Endogenous and Exogenous. Numerous wood processors recently started to provide wooden houses construction as an additional service. Wooden houses are traditional in Slovak mountains. The innovation is related to New products. The land use systems involved are Forestry. The local assets include Natural and social.
Concluding remarks,"VC is present present in LAU1: SK 031A, SK 031B, SK 0312, SK 0313, SK 0317, SK 0323. LAU 2: Trstená 510106, Korna 509230, Rajecká Lesná 517925, Rajec 517917, Zázrivá 510211, Námestovo 509868, Čierny Balog 508527."
