title,description
Goat cheese from Sierra Morena,"The MOVING reference member state of this VC (Value Chain) is SPAIN UCO. The reference MOVING Card ID of this VC is VC 14 ES. The place where the goats sleep and graze is the same as the cheese production, all happens in the same farm. The goats are milked every day and the milk is sent to a lab for analysis. All the milk they use comes from their goats. The goat breed is autochthonous and is certified as such by the label 100% Raza Autóctona (Autochthonous breed), a distinctive label for various animal products created by the Spanish Ministry of Agriculture, Fisheries and Food (Ministerio de Agricultura, Pesca y Alimentación)."
Mountain landscape and reference chains,The reference mountain chain of this VC is Sierra Morena. The reference mountain landscape of this VC is Cazalla de la Sierra.
Geography and population,The size of the area (km2) is 356.39. The minimum altimetry of the LAU (Local Administrative Unit) is 80. The maximum altimetry of the LAU is 763. The total population (in thousand) is unspecified. The population density (Inhabitants/km2) in the LAU is 13.14. The population change rate of the LAU in the last 10 years (%) has been -6.50%. The overall regional population density (Inhabitants/km2) is unspecified. The regional population change rate in the last 10 years (%) is unspecified.
Income and gross value added,The average per capita income (EUR/year) [Province] is 12387. The total Gross Value Added (GVA) (EUR million/year) [Province] is 35778.3. The primary sector share of total GVA/year [Province] is 5.34%. The secondary sector share of total GVA/year [Province] is 20.76%. The tertiary sector share of total GVA/year [Province] is 73.90%. The per capita income (EUR/year) [Region] is unspecified. The total Gross Value Added (GVA) (EUR million/year) [Region] is unspecified. The primary sector share of total GVA/year [Region] is unspecified. The secondary sector share of total GVA/year [Region] is unspecified. The tertiary sector share of total GVA/year [Region] is unspecified.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 0. The regional (Region) share of total BPs/year is unspecified. The number of agricultural holdings in the LAU is unspecified. The nearest settlement with population over 100000 (km) is 77.7. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 5.90%. The secondary sector share of total employment/year [Province] is 17.40%. The tertiary sector share of total employment/year [Province] is 76.70%. The primary sector share of total employment/year [Region] is unspecified. The secondary sector share of total employment/year [Region] is unspecified. The tertiary sector share of total employment/year [Region] is unspecified.
Interest on this VC,"High quality goat cheese from the autochthonous goat breed florida andaluza. The goats have grazed along these natural pastures for centuries, being totally connected with this land use and enabling this way its natural maintenance. It is an innovation in the waste management mostly."
Challenges,1) The scarce amount of herds of this goat breed compromises its continuity and its beneficial effects on the social-ecological-system 2) Competing with the industrially-produced cheese; 3) expanding the selling scope beyond the province. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative.
Innovation,"The type of innovation of this VC (Value Chain) is Exogenous. The innovation to point out is related to the energy use and waste management. The farm uses solar energy for its functioning. The wasted water is treated with bioremediation in an artificial pond nearby. Afterwards, the water is used in the family garden. The innovation is related to New processes. The land use systems involved are Grassland and Animal skin / leather. The local assets include Natural, social and cultural."
Concluding remarks,There are other goat cheese producers in Sierra Morena. Another case can be found in Guarromán (23039) where the familiar company 'Besos y Quesos' is following similar cheese making but with goats of the Malagueña breed.
