title,description
Andalusian white goats,"The MOVING reference member state of this VC (Value Chain) is SPAIN UCO. The reference MOVING Card ID of this VC is VC 23 ES. The average size of the herds is of 176 animals. This breed is focused on meat production, marketing milky goats. The quality is certified with the label 100% Autochthonous breed under the supervision of the Asociación Nacional de Criadores de Ganado Caprino de Raza Blanca Andaluza (ABLANSE) (National Association of Andalusian White Breed Goat Breeders). In addition, the 49% of the productions have the organic certification. The main impact of this VC is transforming ecosystems with high density of bushes, which prevents an over matorralization of forests. Consequently, it works for the fire prevention as these areas are highly prone to summer fires when there is too much woody biomass. In addition the herd improves the soil estructure and quality as well as acting as seed disseminator."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Sierra Morena. The reference mountain landscape of this VC is Aroche. It is located in the occidental edge of the Natural Park. The landscape is a mosaic of dehesas and pastures with hilly geography intertwined with forests of holm and cork oaks and chestnuts. It represents an ideal ecosystem for extensive grazers. Consequently, in this MRL, the Iberian pig is also very relevant."
Geography and population,The size of the area (km2) is 0. The maximum altimetry of the LAU (Local Administrative Unit) is unspecified. The total population (in thousand) is unspecified. The population density (Inhabitants/km2) in the LAU is 44.68. The population change rate of the LAU in the last 10 years (%) has been 6.70%. The overall regional population density (Inhabitants/km2) is unspecified. The regional population change rate in the last 10 years (%) is unspecified.
Income and gross value added,The average per capita income (EUR/year) [Province] is 14145. The total Gross Value Added (GVA) (EUR million/year) [Province] is 9599.3. The primary sector share of total GVA/year [Province] is 8.33%. The secondary sector share of total GVA/year [Province] is 27.46%. The tertiary sector share of total GVA/year [Province] is 64.21%. The per capita income (EUR/year) [Region] is unspecified. The total Gross Value Added (GVA) (EUR million/year) [Region] is unspecified. The primary sector share of total GVA/year [Region] is unspecified. The secondary sector share of total GVA/year [Region] is unspecified. The tertiary sector share of total GVA/year [Region] is unspecified.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 251. The regional (Region) share of total BPs/year is unspecified. The number of agricultural holdings in the LAU is unspecified. The nearest settlement with population over 100000 (km) is 97.1. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 17.30%. The secondary sector share of total employment/year [Province] is 13.90%. The tertiary sector share of total employment/year [Province] is 68.80%. The primary sector share of total employment/year [Region] is unspecified. The secondary sector share of total employment/year [Region] is unspecified. The tertiary sector share of total employment/year [Region] is unspecified.
Interest on this VC,"There is a successful registration of a quality scheme that aims to retrieve Spanish autochthonous breeds. The Andalusian white goat is an endangered breed. It is adapted to meridional mountain areas, specially to the Andalusian mountain ranges where it grazes extensively producing various ecosystem services."
Challenges,"1) To retrieve the population of this breed; 2) To fight against rural depopulation and the loss of traditional practices by maintaining and nurturing sheperd practices and by making this VC more suitable with modern life (83% of the sheperds are above 40 years old); 3) To improve their market position, increasing the sales and prices to make the VC more profitable. Overall the type of challenge faced by this VC is Current. This VC is classified as Traditional."
Innovation,"The type of innovation of this VC (Value Chain) is unspecified. The innovation is related to the whole VC. The land use systems involved are Grassland, Forestry and Natural land. The local assets include Natural and cultural."
Concluding remarks,"This VC is also present in othe MRLs such as Fuente Obejuna (14029), Alanís (41002), Cazalla de la Sierra (41032), Castillo de las Guardas (21031), Alájar (21001), Cumbres Mayores (21029), Encinasola (21031), Villaviciosa de Córdoba (14073)."
