title,description
Value Chain,"The MOVING reference member state of this VC (Value Chain) is TURKEY. The reference MOVING Card ID of this VC is VC 20 TR. Hazelnut farmers, The Union of Hazelnut Agricultural Sales Cooperatives (FİSKOBİRLİK), traders, processors and exporters are the main actors in this sector. Hazelnuts are cultivated mostly on small-scale family farms and harvesting is a highly labor-intensive activity. Farmers require assistance from seasonal agricultural workers, mainly migrant workers, for the harvest period. Hazelnuts are widely used in confectionery, especially in the chocolate industry. Hazelnut production is crucial to the economic activity of the region and affects many people directly or indirectly."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Eastern Black Sea Mountains. The reference mountain landscape of this VC is Ulubey. The Black Sea Region of Turkey has highly favorable ecological conditions for hazelnut production, particularly in the east. This is the most mountainous part and very cloudy, with the highest precipitation and the highest humidity. Ordu Provience located in the Black Sea Region. It is the top hazelnut producer in the region, with 29.66% of Turkey s total production. Province higher altitudes are covered with forest."
Geography and population,The size of the area (km2) is 295. The minimum altimetry of the LAU (Local Administrative Unit) is 586. The maximum altimetry of the LAU is approx. 1600. The total population (in thousand) is 18.187. The population density (Inhabitants/km2) in the LAU is 61.65084746. The population change rate of the LAU in the last 10 years (%) has been 3.68%. The overall regional population density (Inhabitants/km2) is 71.5. The regional population change rate in the last 10 years (%) has been 6.55%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 4400. The total Gross Value Added (GVA) (EUR million/year) [Province] is 2966.5. The primary sector share of total GVA/year [Province] is 17.60%. The secondary sector share of total GVA/year [Province] is 30.80%. The tertiary sector share of total GVA/year [Province] is 52.90%. The per capita income (EUR/year) [Region] is 5500. The total Gross Value Added (GVA) (EUR million/year) [Region] is 13455.13. The primary sector share of total GVA/year [Region] is 13.50%. The secondary sector share of total GVA/year [Region] is 31.90%. The tertiary sector share of total GVA/year [Region] is 54.70%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 4609. The regional (Region) share of total BPs/year is 22.50%. The number of agricultural holdings in the LAU is 125000. The nearest settlement with population over 100000 (km) is 22. In this region protected areas are not present.
Employment,The primary sector share of total employment/year [Province] is High. The secondary sector share of total employment/year [Province] is Low. The tertiary sector share of total employment/year [Province] is Medium. The primary sector share of total employment/year [Region] is 45.40%. The secondary sector share of total employment/year [Region] is 13.60%. The tertiary sector share of total employment/year [Region] is 40.80%.
Interest on this VC,Turkey is one of the world s biggest producers and exporters of hazelnuts. They are produced mainly in the mountainous east Black Sea region. Hazelnuts are cultivated up to an altitude of 750-1000 meters. It is a high reputation product. Hazelnut production dates back to ancient times and contributes greatly to regional and cultural identity. There are many small-scale farmers in the region and the hazelnut is a major source of income for them.
Key local assets,"Hazelnuts have been grown in the Black Sea Region for approximately 2500 years. For this reason, they have an important place in the culture of the region. There are many proverbs, idioms, folk songs etc. about the hazelnut. The hazelnut provides a livelihood for many farmers in the region and is vital for the sustainability of rural development. The hazelnut is cultivated on the steep slopes of the mountains and makes an important contribution in combating soil erosion. "
Challenges,"The level of hazelnut production varies with climatic conditions, particularly with the prevalence of frost and drought. The imbalance between hazelnut supply and demand causes price instability. Hazelnut orchards are generally old and small in scale. Development of value-added hazelnut production is not currently at the desired level. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional."
Innovation,The type of innovation of this VC (Value Chain) is unspecified. The innovation is related to the whole VC. The land use systems involved are Cropland. The local assets include Natural and cultural.
Concluding remarks,"Turkey is the world's leading hazelnut producer and exporter. Turkey s share of world hazelnut production was 68.97% in 2019 and 59.70% in export terms. Most production is concentrated in the east Black Sea region of Turkey. Ordu (29.66%), Samsun (18.58%), Sakarya (13.74%), Giresun (%12,66), Düzce (8.62%), Trabzon (6.06%) Provinces are together produced 89.31% of Turkey s total production in 2020. This VC is also present in other MRLs in the Member States such as Italy and France."
