title,description
Organic farming and wine production in Vadna,"The MOVING reference member state of this VC (Value Chain) is HUNGARY. The reference MOVING Card ID of this VC is VC 16 HU. The backbone of the business, launched in 2010, is a chemical engineer couple, who farm with the help of their children and their parents. They produce and sell wine (Chardonnay, Rajnai Riesling, Savingon Blanc, Pinot Nior and some traditional hungarian verieties). They have organic, bio vegetable and fruit garden, producing organic root vegetables. They also sell juice from home produced goods. They are professional in online communication, and they sell the products through internet, big distibutors, local and other restaurants and hotels."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Northern Medium Mountains. The reference mountain landscape of this VC is Vadna. Vadna village is located in Borsod-Abaúj-Zemplén county, Kazincbarcika district, near the Slovak border. The nearest town, Miskolc, is 30 km away. The settlement is located in the Sajó Valley micro-region, it is an ancient settlement. It is on a major rail route, making it quite easily accessible."
Geography and population,The size of the area (km2) is 8. The minimum altimetry of the LAU (Local Administrative Unit) is 357. The maximum altimetry of the LAU is unspecified. The total population (in thousand) is 0.666. The population density (Inhabitants/km2) in the LAU is 83.25. The population change rate of the LAU in the last 10 years (%) has been 0.08%. The overall regional population density (Inhabitants/km2) is 83.54. The regional population change rate in the last 10 years (%) has been -0.07%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 6560. The total Gross Value Added (GVA) (EUR million/year) [Province] is 5560. The primary sector share of total GVA/year [Province] is 3.88%. The secondary sector share of total GVA/year [Province] is 34.68%. The tertiary sector share of total GVA/year [Province] is 61.44%. The per capita income (EUR/year) [Region] is 11195. The total Gross Value Added (GVA) (EUR million/year) [Region] is 9488. The primary sector share of total GVA/year [Region] is 4.14%. The secondary sector share of total GVA/year [Region] is 33.47%. The tertiary sector share of total GVA/year [Region] is 62.38%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 0. The regional (Region) share of total BPs/year is 8.64%. The number of agricultural holdings in the LAU is 7. The nearest settlement with population over 100000 (km) is 29. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 3.89%. The secondary sector share of total employment/year [Province] is 40.14%. The tertiary sector share of total employment/year [Province] is 55.97%. The primary sector share of total employment/year [Region] is 3.89%. The secondary sector share of total employment/year [Region] is 40.14%. The tertiary sector share of total employment/year [Region] is 55.97%.
Interest on this VC,"Small familiy organic winery, organic vegetable and fruit gardan. They work with the whole family together (3 generations), use social media extensively to promote their products and lifestyle. They sell directly to customers (webshop, facebook, etc.) or through short food chains. The products of this VC are nicely designed and well-marketed, they sell the wines in hotels and restaurants in the area and also in Budapest. They sell through short chains and they have their own webshop and distribution system too, that is quite uniqe in the areafor small producers. Their quality wines also win competitions."
Key local assets,"They use their vineyards and orchards and vegetable gardens, not only for production, but also as a venue for wine tastings and for their online communication. Carrying on the family tradition, they farm on the land of their parents, with whom they also work. They also pass on the love of farming and organic principles to their children. "
Challenges,"Climate change (warming, new pests, extreme weather conditions). It is a small business, and their development depends heavily on the available sources of external support. Some of their wines are sold in restaurants and hotels, nearby and in Budapest - loss of income due to Covid. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative."
Innovation,"The type of innovation of this VC (Value Chain) is unspecified. Producing organic root vegetables is traditional to the area, organic wine and juice production here is innovative. The well-studied chemical engineer couple gained 'external knowledge', on the other hand, they 'went back' to their family estate and the whole production system is based on a joint family co-operation, including several generations. They adapt organic methods to local conditions. They are currently developing a small processing plant (for fruit and vegetables) supported by EU rural develpment project money. The innovation is related to New processes and New marketing strategies. The land use systems involved are Cropland. The local assets include Natural and social."
