title,description
Forest adventure experience in Csesznek,"The MOVING reference member state of this VC (Value Chain) is HUNGARY. The reference MOVING Card ID of this VC is VC 12 HU. Active tourism, cycling, walking, climbing, via ferrata routes, adventure parks (new tourist attraction) combined with catering, accommodation, equipment rental and selling local products. Actors are local service providers, adventure tour associations and circles, forest managers. These activities allow for the spreading of knowledge about nature, for active and healthy tourism and can also generate income for local people. However, there are important conflicts too."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Transdanubian mountains. The reference mountain landscape of this VC is Csesznek. Csesznek is a village in Veszprém County, Zirc district. It is located in the Bakony Mountains, 11 km north of Zirc. Csesznek is the pearl of the Bakony Mountains, where the visitors can choose active recreation or quiet relaxation in addition to the gastronomic eateries."
Geography and population,The size of the area (km2) is 24. The minimum altimetry of the LAU (Local Administrative Unit) is 509. The maximum altimetry of the LAU is unspecified. The total population (in thousand) is 0.527. The population density (Inhabitants/km2) in the LAU is 21.96. The population change rate of the LAU in the last 10 years (%) has been 0.01%. The overall regional population density (Inhabitants/km2) is 95.45. The regional population change rate in the last 10 years (%) has been -0.04%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 3877. The total Gross Value Added (GVA) (EUR million/year) [Province] is 3286. The primary sector share of total GVA/year [Province] is 4.99%. The secondary sector share of total GVA/year [Province] is 27.78%. The tertiary sector share of total GVA/year [Province] is 67.22%. The per capita income (EUR/year) [Region] is 14578. The total Gross Value Added (GVA) (EUR million/year) [Region] is 12355. The primary sector share of total GVA/year [Region] is 4.78%. The secondary sector share of total GVA/year [Region] is 38.97%. The tertiary sector share of total GVA/year [Region] is 56.24%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 0. The regional (Region) share of total BPs/year is 10.03%. The number of agricultural holdings in the LAU is 29. The nearest settlement with population over 100000 (km) is 37. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 4.47%. The secondary sector share of total employment/year [Province] is 42.86%. The tertiary sector share of total employment/year [Province] is 52.67%. The primary sector share of total employment/year [Region] is 4.47%. The secondary sector share of total employment/year [Region] is 42.86%. The tertiary sector share of total employment/year [Region] is 52.67%.
Interest on this VC,"Active tourism, cycling, walking, climbing, via ferrata routes, adventure parks (new tourist attraction) combined with catering, accommodation, equipment rental and selling local products. Via ferrata routes and the adventure park is an innovative initiative in this area. The connection of the via ferrata route and the excursion with catering, accommodation, equipment rental and selling local products is novel."
Key local assets,"Forested areas, rocks, mountains, caves, waterfals. Also, the built via ferratas and the equipment rental system. A traditional system of signed tourist routes in the mountains with the according maps. Local and regional associations of tourism. "
Challenges,"Climate change (warming, new pests, extreme weather conditions) can make their services inaccessible. Overtourism and the crowds that show up on weekends, visitor pressure, littering and inappropriate forest use can ruin VC s resource base. Competing usage of forest (logging, tourism, hunting, forest products) causes conflicts between different actors. Social distancing due to COVID restriction can bankcrupt enterprises. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional and Innovative."
Innovation,"The type of innovation of this VC (Value Chain) is Exogenous. The area has a long tradition of hiking and trekking. Via ferrata routes are a very successful recent invention. The connection of the via ferrata route and the excursion with catering, accommodation, equipment rental and selling local products is also novel. The innovation is related to New products. The land use systems involved are Forestry. The local assets include Natural."
