title,description
Processed pork meat,The MOVING reference member state of this VC (Value Chain) is ITALY UNIMOL and UNIPI. The reference MOVING Card ID of this VC is VC 44 IT. The farm raises about 120 Duroc pigs on open air and process the meat into cured meats which sells at local markets. The quality of production have caused a surplus of demand compare to the farm supply. In the recent years to guaranteeing the production of healthy processed products have established a collaboration with other breeders farmers in the community of Vottignasco.
Mountain landscape and reference chains,"The reference mountain chain of this VC is Cottian Alps. The reference mountain landscape of this VC is Rossana. Rossana is a municipality of Cuneo province, Piemonte, Northwestern Italy. Located about 25 Km North to the chief city Cuneo and 88 Km to the South of Turin. In Rossana, agricultural production is not very significant, while there are some manufactories offering jobs for locals in automobile industry."
Geography and population,The size of the area (km2) is 19.92. The minimum altimetry of the LAU (Local Administrative Unit) is 475. The maximum altimetry of the LAU is 1370. The total population (in thousand) is 0.833. The population density (Inhabitants/km2) in the LAU is 41.81. The population change rate of the LAU in the last 10 years (%) has been -12.68%. The overall regional population density (Inhabitants/km2) is 169.81. The regional population change rate in the last 10 years (%) has been -1.39%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 32700. The total Gross Value Added (GVA) (EUR million/year) [Province] is 17191.3. The primary sector share of total GVA/year [Province] is 5.22%. The secondary sector share of total GVA/year [Province] is 33.96%. The tertiary sector share of total GVA/year [Province] is 60.82%. The per capita income (EUR/year) [Region] is 31400. The total Gross Value Added (GVA) (EUR million/year) [Region] is 123143.2. The primary sector share of total GVA/year [Region] is 1.70%. The secondary sector share of total GVA/year [Region] is 29.15%. The tertiary sector share of total GVA/year [Region] is 69.15%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 26. The regional (Region) share of total BPs/year is 0.01%. The number of agricultural holdings in the LAU is 71. The nearest settlement with population over 100000 (km) is 88. In this region protected areas are not present.
Employment,The primary sector share of total employment/year [Province] is 7.71%. The secondary sector share of total employment/year [Province] is 30.91%. The tertiary sector share of total employment/year [Province] is 61.38%. The primary sector share of total employment/year [Region] is 2.59%. The secondary sector share of total employment/year [Region] is 27.08%. The tertiary sector share of total employment/year [Region] is 70.33%.
Interest on this VC,The farm is located in the village Lauro under the community of Rossana at an altimentry of 700 m. The farm took the opportunity offered by Reg.(UE) n.1151/2012 and Reg.(UE) n.665/2014 to use the label ' Mountain Product'. The innovation start to spread also in this very traditional value chain.
Key local assets,"During an Interview Flavio try to explain the motivations to live in mountain 'I have always lived in this farmhouse and I don't know what means to stay in the city all day. I like live in mountain because when I leave the house I see flowers, meadows, woods, nature. It fills my heart with emotions. Certainly there are difficulties as to maintanance the private road from Rossana to Lauro, with high costs, or other problems releated to the distance from local market. "
Challenges,The farm raises about 120 Duroc pigs on open air and process the meat into cured meats which sells at local markets. The quality of production have caused a surplus of demand compare to the farm supply. In the recent years to guaranteeing the production of healthy processed products have established a collaboration with other breeders farmers in the community of Vottignasco. Overall the type of challenge faced by this VC is Current. This VC is classified as Innovative.
Innovation,"The type of innovation of this VC (Value Chain) is Exogenous. The pigs put out to pastures in a wild state are healthier and guarantee a better quality of meat. In the farm, everything that derives from the processing of pigs is sold, without gluten and chemical additives. The innovation is related to the whole VC. The land use systems involved are Forestry. The local assets include Natural."
