title,description
Production of Dry Anthotyros on Dry Anthotyros on the Lassithi Plateau,"The MOVING reference member state of this VC (Value Chain) is GREECE. The reference MOVING Card ID of this VC is VC 02 GR. The production of Dry Anthotyros affects the breeders of the wider Lasithi plateau area and their families. The perspectives of the product bring together breeders, cultural associations, local authorities and the total number of local stakeholders involved in the production chain. Also, it affects the local catering, hosting and agro-tourism activities. The importance of the VC for the area has been recognized by the municipal and regional authorities, who are very proactive to support extroversion actiοns.In the study area there is the Cheese Factory of the Agricultural Cooperative of the Lassithi Plateau is located in Kaminaki, at an altitude of 860 meters."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Dikti mountain. The reference mountain landscape of this VC is Tzermiado. The area in which the Lasithi plateau belongs stretches in the center of Lasithi Prefecture. The shape of the Lassithi plateau is oblong, from East to West, 10 km long and 4-5 km wide. On the east side rises like an islet in the plain a hill, Kefala, and divides the plateau into two parts. The east has no groundwater, while the west, which is much larger, has plenty of groundwater at a depth of 8-16-18 m, depending on the location. It has an average altitude of 840 meters. This is an area of special natural beauty which is scattered by many small, picturesque villages that retain their traditional colour. Thanks to its abundant springs the area overgrown with fruit trees."
Geography and population,The size of the area (km2) is 129.8. The minimum altimetry of the LAU (Local Administrative Unit) is 815. The maximum altimetry of the LAU is 2148. The total population (in thousand) is 73.758. The population density (Inhabitants/km2) in the LAU is 40.70. The population change rate of the LAU in the last 10 years (%) has been -0.03%. The overall regional population density (Inhabitants/km2) is 76.5. The regional population change rate in the last 10 years (%) has been 0.01%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 16100. The total Gross Value Added (GVA) (EUR million/year) [Province] is 1032.72. The primary sector share of total GVA/year [Province] is 13.29%. The secondary sector share of total GVA/year [Province] is 14.82%. The tertiary sector share of total GVA/year [Province] is 71.90%. The per capita income (EUR/year) [Region] is 14300. The total Gross Value Added (GVA) (EUR million/year) [Region] is 7862.21. The primary sector share of total GVA/year [Region] is 6.91%. The secondary sector share of total GVA/year [Region] is 11.24%. The tertiary sector share of total GVA/year [Region] is 81.85%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 36. The regional (Region) share of total BPs/year is 0.001%. The number of agricultural holdings in the LAU is 12981. The nearest settlement with population over 100000 (km) is 55. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 23.20%. The secondary sector share of total employment/year [Province] is 9.92%. The tertiary sector share of total employment/year [Province] is 66.88%. The primary sector share of total employment/year [Region] is 16.20%. The secondary sector share of total employment/year [Region] is 11.84%. The tertiary sector share of total employment/year [Region] is 71.97%.
Interest on this VC,"Dry Anthotyros is a hard, white cheese, with a prominent place on the list of traditional Cretan Cheeses. Dry Anthotyros is a hard, matured, white cheese with pleasant, spicy taste and a rich fresh milk aroma, made of high- quality sheep and goat milk and whey. The animals are fed upon on Lassithi plateau, fully-adapted to the environment and their diet is based on the flora of the area. The plateau pastures in area belong to the Municipalities and the producers pay an annual rent in addition there are many cases that pastures belong to the breeders. The distribution of cheese is done through the market (small and large supermarket chains) while the distribution through e-commerce is not widespread due to low persistency. The preparation of Dry Anthotyros contributes to the further utilization of whey after the preparation of soft or hard cheese. Because of Dry Anthotyros multi-usages in Cretan gastronomy, the product is strongly connected with many other activities of the area (Social, Tourism, cultural, etc). Dry anthotyros is one of the very few VC of the area which, under conditions, can be sustainable. It is used as table cheese or accompanies the Cretan pasta. Due to low of production this type of cheese contributes significantly to the cheesemaker's incomes due to no long maintenance facilities are required while the consumer tastes a very origin."
Key local assets,"Dry Anthotyros of Lassithi is a product of the local agricultural cooperative. The processing unit is located in Kaminaki, at an altitude of 860 meters. The unit cooperates with 85 small and large livestock farms, collecting milk from the surrounding mountains of the wider area. The unit follows an absolute traceability system, starting from the final products and ending with the producer and the day of receipt. It is a standard traditional cheese factory with operation since 1984. The cheesemaking is an activity of great importance for the sustainability of the area, both economically and socially. The dry anthotyros is a traditional cheese of ancient origin, part of the cultural heritage of the area and for Crete in general. "
Challenges,The main challenge for the area is the rapid decline of the population. The traditional way in farming result to low incomes due to no standardise products. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Traditional.
Innovation,"The type of innovation of this VC (Value Chain) is unspecified. The innovation is related to the whole VC. The land use systems involved are Grassland, Forestry and Natural land. The local assets include Natural, social and cultural."
Concluding remarks,"In Crete, Dry Anthotyros is produced all over the island by small family firms and big cooperatives."
