title,description
"The beekeeper produces organic honeys, honey aged in barrels and mead (fermented honey drink)","The MOVING reference member state of this VC (Value Chain) is ITALY UNIMOL and UNIPI. The reference MOVING Card ID of this VC is VC 14 IT. The VC is not dependent on other SES for its production process, but marketing strategies involve other VCs and even other neighbour SESs. The relevant actor is the farmer who produces high quality and organic honey and mean. Quality certifications are related to the organic production."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Central Apennines - Marche. The reference mountain landscape of this VC is Fabriano. Fabriano is a municipality in the Province of Ancona, Marche region, in the Center of Italy. It is located in the middle of several mountains, about 75 Km Southwest of main regional city, Ancona. Fabriano is considered as a very important industrial pole in Marche region. Fabriano is known for the paper manufacturing sector (there is an historical local tradition of paper mills) and for the household appliance industry of important Italian brands. The town was also designated a UNESCO creative city in 2013, for its rich crafts stemming from a very old tradition and great savoir-faire ."
Geography and population,The size of the area (km2) is 272.08. The minimum altimetry of the LAU (Local Administrative Unit) is 170. The maximum altimetry of the LAU is 1411. The total population (in thousand) is 30.328. The population density (Inhabitants/km2) in the LAU is 111.46. The population change rate of the LAU in the last 10 years (%) has been -2.49%. The overall regional population density (Inhabitants/km2) is 199.05. The regional population change rate in the last 10 years (%) has been -1.37%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 30300. The total Gross Value Added (GVA) (EUR million/year) [Province] is 12839.6. The primary sector share of total GVA/year [Province] is 1.64%. The secondary sector share of total GVA/year [Province] is 28.87%. The tertiary sector share of total GVA/year [Province] is 69.49%. The per capita income (EUR/year) [Region] is 27600. The total Gross Value Added (GVA) (EUR million/year) [Region] is 37874.7. The primary sector share of total GVA/year [Region] is 1.86%. The secondary sector share of total GVA/year [Region] is 30.26%. The tertiary sector share of total GVA/year [Region] is 67.87%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 1590. The regional (Region) share of total BPs/year is 0.79%. The number of agricultural holdings in the LAU is 572. The nearest settlement with population over 100000 (km) is 60. In this region protected areas are present.
Employment,The primary sector share of total employment/year [Province] is 2.13%. The secondary sector share of total employment/year [Province] is 28.25%. The tertiary sector share of total employment/year [Province] is 69.62%. The primary sector share of total employment/year [Region] is 2.97%. The secondary sector share of total employment/year [Region] is 31.23%. The tertiary sector share of total employment/year [Region] is 65.80%.
Interest on this VC,"A young farmer's son decides to produce high quality, organic honey by partly innovating his production with barrel-aged honey and distilling mead. Most of the honey production is done in the mountain area. The beekeeper establishes commercial collaborations with local activities or located in neighbouring regions, like dairy and catering activities. Barrel-aged honey is an innovative product, just as mead production is not usual. The marketing strategy adopted is based on commercial cooperation that brings together several players from different production chains (dairies, restaurants, etc.)."
Key local assets,"The farmlands are used to produce peculiar honey (e.g., sunflower honey), while forest areas are used for traditional honey (Acacia honey). The beekeeper's knowledge is applied to improve quality production, invent new products and marketing initiatives. "
Challenges,Climate change is a significant challenge for honey production because of its adverse effects on plants' biological cycles and drought. Climate change also including the need to move hives in higher areas to find certain plant varieties. This practice and put a strain on the bees' ability to resist in colder mountain zones. Overall the type of challenge faced by this VC is Current and Predicted. This VC is classified as Innovative.
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous. The beekeeper wanted to improve his honey with the production of unique honey. He devised the process of ageing the honey in barrels to obtain a product with a special, intense aroma. He also adopted a marketing strategy involving other local agricultural producers (such as dairy farmers) or those in the tourism sector (restaurants) to combine his product with other excellent products and services. The products are also sold online, and the beekeeper has engaged in innovative promotion campaigns on Youtube. The innovation is related to New products, New processes and New marketing strategies. The land use systems involved are Cropland, Forestry and Natural land. The local assets include Natural, social, cultural and Knowledge acquired in educational and professional training together with a personal and amateur passion for beekeeping."
