title,description
Different varieties of potatos produce under specific rules,"The MOVING reference member state of this VC (Value Chain) is ITALY UNIMOL and UNIPI. The reference MOVING Card ID of this VC is VC 31 IT. The enhancement of the Montese potato was carried out through the redefinition of the organization of the production chain and the definition of a targeted promotion, as well as through an effective process of improving the quality and sustainability of the production process, the traceability and identifiability of the mountain product."
Mountain landscape and reference chains,"The reference mountain chain of this VC is Northern Apennines - Tuscan-Emilian Apennines. The reference mountain landscape of this VC is Montese. Montese is a municipality in the province of Modena, Emilia-Romagna region - Italy. It is located about 55 Km South of chief city Modena and 60 km southwest of Bologna. Montese has many woods over its territory, particularly centuries-old chestnut woods, it is also rich in terms of forage areas and for the typical Montese potatoes production."
Geography and population,The size of the area (km2) is 81.01. The minimum altimetry of the LAU (Local Administrative Unit) is 254. The maximum altimetry of the LAU is 1126. The total population (in thousand) is 3.275. The population density (Inhabitants/km2) in the LAU is 40.42. The population change rate of the LAU in the last 10 years (%) has been -2.55%. The overall regional population density (Inhabitants/km2) is 198.61. The regional population change rate in the last 10 years (%) has been 3.44%.
Income and gross value added,The average per capita income (EUR/year) [Province] is 39100. The total Gross Value Added (GVA) (EUR million/year) [Province] is 24664.4. The primary sector share of total GVA/year [Province] is 1.69%. The secondary sector share of total GVA/year [Province] is 40.23%. The tertiary sector share of total GVA/year [Province] is 58.07%. The per capita income (EUR/year) [Region] is 36200. The total Gross Value Added (GVA) (EUR million/year) [Region] is 144710. The primary sector share of total GVA/year [Region] is 2.51%. The secondary sector share of total GVA/year [Region] is 31.47%. The tertiary sector share of total GVA/year [Region] is 66.02%.
Tourism,The total number of bed places (BPs) in tourist accommodations/year in the LAU (Local Administrative Unit) is 523. The regional (Region) share of total BPs/year is 0.11%. The number of agricultural holdings in the LAU is 305. The nearest settlement with population over 100000 (km) is 60. In this region protected areas are not present.
Employment,The primary sector share of total employment/year [Province] is 2.58%. The secondary sector share of total employment/year [Province] is 34.75%. The tertiary sector share of total employment/year [Province] is 62.67%. The primary sector share of total employment/year [Region] is 3.06%. The secondary sector share of total employment/year [Region] is 28.03%. The tertiary sector share of total employment/year [Region] is 68.91%.
Interest on this VC,"Emilia Romagna is the region with the hight production of potatos in Italy, following by Campania and Tuscany. The main production is done in flat and irrigated land but some producer have start to introduce some innovation also in mountain area help by specific PEI measure of Rural Development Programme (Regional) - Emilia Romagna. For many years potatos were considered as a commodity product with a basic price. Only the last years, to mitigate the reduction of per capita consuption, were introduce new marketing strategies based on the traciability of the product thanks to the valorisation of local productions. By improving the profitability conditions of mountain agri-food production it is possible to generate positive effects on the mountain territory by reducing its depopulation."
Key local assets,"The research project, done under the RDP 4 , intends to provide the operators of the 'Montese Potato' value chain with some useful tools to improve the perceived value of their mountain product. In fact, with the adoption of the European brand 'Mountain Product' in conjunction with the 'Patata di Montese' brand, producers can improve the brand awareness of their customers and therefore the perceived value of their products. Furthermore, referring to the product packaging and distribution phase, the project aims to identify the packaging system and coordinate the collaboration with the distribution to increase the penetration of distribution in the points of sale and support producers in the development of appropriate marketing activities. "
Challenges,"The farm located in mountain area as: Azienda Agricola Terrasanta, Azienda Agricola Veranatura, Azienda Agricola Belvedere and Azienda Agricola Farini d'Olmo have start to introduce new marketing strategies , using the label 'Mountain Product' (Reg.(UE) n.1151/2012 and Reg.(UE) n.665/2014). Other as Azienda Agricola Palazzino have decide to use a specific label done by the local Chamber of Commerce 'Patata di montese' to valorise the product. Overall the type of challenge faced by this VC is Current. This VC is classified as Traditional and Innovative."
Innovation,"The type of innovation of this VC (Value Chain) is Endogenous. The enhancement of the Montese potato was carried out through the redefinition of the organization of the production chain and the definition of a targeted promotion, as well as through an effective process of improving the quality and sustainability of the production process, the traceability and identification of the mountain products. The innovation is related to New marketing strategies. The land use systems involved are Cropland. The local assets include Social."
